,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Vettel,3, , ,0,1:52.866
1,3,2,Rosberg,3,4.1,4.100,0,1:55.031
2,3,3,Alonso,3,5.4,1.200,0,1:55.161
3,3,4,Webber,3,4.1,1.000,0,
4,3,5,Grosjean,3,4.8,0.700,0,
5,3,6,Hamilton,3,5.4,0.500,0,
6,3,7,Massa,3,6.1,0.600,0,
7,3,8,Button,3,6.7,0.500,0,
8,3,9,Hulkenberg,3,7.3,0.600,0,
9,3,10,Perez,3,7.9,0.600,0,
10,3,11,Gutierrez,3,8.5,0.600,0,
11,3,12,Di Resta,3,9.7,1.100,0,
12,3,13,Raikkonnen,3,9.8,0.000,0,
13,3,14,Ricciardo,3,10.5,0.700,0,
14,3,15,Vergne,3,10.9,0.300,0,
15,3,16,Maldonado,3,11.5,0.600,0,
16,3,17,Sutil,3,12.4,0.800,0,
17,3,18,Van Der Garde,3,13.1,0.700,0,
18,3,19,Bottas,3,13.5,0.400,0,
19,3,20,Bianchi,3,14.4,0.800,0,
20,3,21,Pic,3,14.9,0.500,0,
21,3,22,Chilton,3,15.6,0.600,0,
0,4,1,Vettel,3, , ,0,1:52.866
1,4,2,Rosberg,3,4.1,4.100,0,1:55.031
2,4,3,Alonso,3,5.4,1.200,0,1:55.161
3,4,4,Webber,3,6.7,1.300,0,1:55.439
4,4,5,Grosjean,3,7.3,0.600,0,1:55.352
5,4,6,Hamilton,3,5.4,0.500,0,
6,4,7,Massa,3,6.1,0.600,0,
7,4,8,Button,3,6.7,0.500,0,
8,4,9,Hulkenberg,3,7.3,0.600,0,
9,4,10,Perez,3,7.9,0.600,0,
10,4,11,Gutierrez,3,8.5,0.600,0,
11,4,12,Di Resta,3,9.7,1.100,0,
12,4,13,Raikkonnen,3,9.8,0.000,0,
13,4,14,Ricciardo,3,10.5,0.700,0,
14,4,15,Vergne,3,10.9,0.300,0,
15,4,16,Maldonado,3,11.5,0.600,0,
16,4,17,Sutil,3,12.4,0.800,0,
17,4,18,Van Der Garde,3,13.1,0.700,0,
18,4,19,Bottas,3,13.5,0.400,0,
19,4,20,Bianchi,3,14.4,0.800,0,
20,4,21,Pic,3,14.9,0.500,0,
21,4,22,Chilton,3,15.6,0.600,0,
0,5,1,Vettel,3, , ,0,1:52.866
1,5,2,Rosberg,3,4.1,4.100,0,1:55.031
2,5,3,Alonso,3,5.4,1.200,0,1:55.161
3,5,4,Webber,3,6.7,1.300,0,1:55.439
4,5,5,Grosjean,3,7.3,0.600,0,1:55.352
5,5,6,Hamilton,3,5.4,0.500,0,
6,5,7,Massa,3,6.1,0.600,0,
7,5,8,Button,3,6.7,0.500,0,
8,5,9,Hulkenberg,3,7.3,0.600,0,
9,5,10,Perez,3,7.9,0.600,0,
10,5,11,Gutierrez,3,8.5,0.600,0,
11,5,12,Di Resta,3,9.7,1.100,0,
12,5,13,Raikkonnen,3,9.8,0.000,0,
13,5,14,Ricciardo,3,10.5,0.700,0,
14,5,15,Vergne,3,10.9,0.300,0,
15,5,16,Maldonado,3,11.5,0.600,0,
16,5,17,Sutil,3,12.4,0.800,0,
17,5,18,Van Der Garde,3,13.1,0.700,0,
18,5,19,Bottas,3,13.5,0.400,0,
19,5,20,Bianchi,3,14.4,0.800,0,
20,5,21,Pic,3,14.9,0.500,0,
21,5,22,Chilton,3,15.6,0.600,0,
0,6,1,Vettel,3, , ,0,1:52.866
1,6,2,Rosberg,3,4.1,4.100,0,1:55.031
2,6,3,Alonso,3,5.4,1.200,0,1:55.161
3,6,4,Webber,3,6.7,1.300,0,1:55.439
4,6,5,Grosjean,3,7.3,0.600,0,1:55.352
5,6,6,Hamilton,3,5.4,0.500,0,
6,6,7,Massa,3,6.1,0.600,0,
7,6,8,Button,3,6.7,0.500,0,
8,6,9,Hulkenberg,3,7.3,0.600,0,
9,6,10,Perez,3,7.9,0.600,0,
10,6,11,Gutierrez,3,8.5,0.600,0,
11,6,12,Di Resta,3,9.7,1.100,0,
12,6,13,Raikkonnen,3,9.8,0.000,0,
13,6,14,Ricciardo,3,10.5,0.700,0,
14,6,15,Vergne,3,10.9,0.300,0,
15,6,16,Maldonado,3,11.5,0.600,0,
16,6,17,Sutil,3,12.4,0.800,0,
17,6,18,Van Der Garde,3,13.1,0.700,0,
18,6,19,Bottas,3,13.5,0.400,0,
19,6,20,Bianchi,3,14.4,0.800,0,
20,6,21,Pic,3,14.9,0.500,0,
21,6,22,Chilton,3,15.6,0.600,0,
0,7,1,Vettel,3, , ,0,1:52.866
1,7,2,Rosberg,3,4.1,4.100,0,1:55.031
2,7,3,Alonso,3,5.4,1.200,0,1:55.161
3,7,4,Webber,3,6.7,1.300,0,1:55.439
4,7,5,Grosjean,3,7.3,0.600,0,1:55.352
5,7,6,Hamilton,3,5.4,0.500,0,
6,7,7,Massa,3,6.1,0.600,0,
7,7,8,Button,3,6.7,0.500,0,
8,7,9,Hulkenberg,3,7.3,0.600,0,
9,7,10,Perez,3,7.9,0.600,0,
10,7,11,Gutierrez,3,8.5,0.600,0,
11,7,12,Di Resta,3,9.7,1.100,0,
12,7,13,Raikkonnen,3,9.8,0.000,0,
13,7,14,Ricciardo,3,10.5,0.700,0,
14,7,15,Vergne,3,10.9,0.300,0,
15,7,16,Maldonado,3,11.5,0.600,0,
16,7,17,Sutil,3,12.4,0.800,0,
17,7,18,Van Der Garde,3,13.1,0.700,0,
18,7,19,Bottas,3,13.5,0.400,0,
19,7,20,Bianchi,3,14.4,0.800,0,
20,7,21,Pic,3,14.9,0.500,0,
21,7,22,Chilton,3,15.6,0.600,0,
0,8,1,Vettel,3, , ,0,1:53.069
1,8,2,Rosberg,8,6.6,6.600,0,1:53.457
2,8,3,Alonso,8,10.0,3.400,0,1:54.067
3,8,4,Webber,8,11.9,1.900,0,1:54.055
4,8,5,Grosjean,8,12.9,0.900,0,1:54.241
5,8,6,Massa,8,14.0,1.000,0,1:54.253
6,8,7,Hamilton,8,15.1,1.100,0,1:54.548
7,8,8,Button,8,17.0,1.900,0,1:54.590
8,8,9,Hulkenberg,8,18.1,1.100,0,1:54.834
9,8,10,Perez,8,18.9,0.700,0,1:54.467
10,8,11,Raikkonnen,8,19.5,0.500,0,1:54.345
11,8,12,Gutierrez,8,21.7,2.200,0,1:54.987
12,8,13,Di Resta,8,23.4,1.700,0,1:55.365
13,8,14,Ricciardo,8,24.9,1.400,0,1:55.309
14,8,15,Vergne,8,26.5,1.500,0,1:55.594
15,8,16,Maldonado,8,27.5,1.000,0,1:55.672
16,8,17,Sutil,8,28.5,1.000,0,1:55.816
17,8,18,Van Der Garde,8,32.1,3.600,0,1:56.655
18,8,19,Bottas,8,32.5,0.300,0,1:56.543
