,snap_num,pos,nick,lap,gap,int,pits,t
14,7,15,Glock,8,25.2,2.700,0,1:42.375
15,7,16,de la Rosa,8,27.8,2.500,0,1:43.101
16,7,17,Petrov,8,28.2,0.400,0,1:43.056
17,7,18,Senna,8,29.7,1.400,1,1:42.878
18,7,19,Grosjean,PIT,31.3,1.600,2,
19,7,20,Karthikeyan,8,29.3,3.100,0,1:43.836
20,7,21,Pic,8,30.7,1.300,0,1:43.732
21,7,22,Webber,8,32.6,1.900,1,1:41.300
22,7,23,Alonso,×,7L, ,0,
23,7,24,Rosberg,×,7L, ,0,
0,8,1,Vettel,9, , ,0,1:39.341
1,8,2,Kobayashi,9,4.7,4.700,0,1:39.965
2,8,3,Button,9,6.3,1.500,0,1:40.299
3,8,4,Massa,9,7.1,0.700,0,1:40.353
4,8,5,Raikkonen,9,8.7,1.600,0,1:40.467
5,8,6,Perez,9,10.8,2.000,0,1:40.055
6,8,7,Hamilton,9,13.3,2.400,0,1:40.990
7,8,8,Hulkenberg,9,13.9,0.600,0,1:41.150
8,8,9,Maldonado,9,15.9,2.000,0,1:41.003
9,8,10,Ricciardo,9,16.6,0.600,0,1:40.990
10,8,11,Kovalainen,9,19.5,4.400,0,1:41.999
11,8,12,Vergne,9,20.1,0.600,0,1:41.916
12,8,13,Di Resta,9,20.7,0.600,0,1:42.086
13,8,14,Schumacher,9,22.5,1.700,0,1:41.783
14,8,15,Glock,9,25.2,2.700,0,1:42.375
15,8,16,de la Rosa,9,27.8,2.500,0,1:43.101
16,8,17,Petrov,9,28.2,0.400,0,1:43.056
17,8,18,Senna,9,29.7,1.400,1,1:42.878
18,8,19,Grosjean,OUT,31.3,1.600,2,
19,8,20,Karthikeyan,9,33.2,1.800,0,1:43.270
20,8,21,Webber,9,34.8,1.600,1,1:41.683
21,8,22,Pic,9,36.8,1.900,0,1:45.567
22,8,23,Alonso,×,8L, ,0,
23,8,24,Rosberg,×,8L, ,0,
0,9,1,Vettel,10, , ,0,1:39.180
1,9,2,Kobayashi,10,5.4,5.400,0,1:39.840
2,9,3,Button,10,7.3,1.800,0,1:40.117
3,9,4,Massa,10,8.1,0.800,0,1:40.136
4,9,5,Raikkonen,10,10.1,2.000,0,1:40.550
5,9,6,Perez,10,11.6,1.500,0,1:39.971
6,9,7,Hamilton,10,14.6,2.900,0,1:40.415
7,9,8,Hulkenberg,10,15.3,0.700,0,1:40.585
8,9,9,Maldonado,10,17.7,2.300,0,1:40.958
9,9,10,Ricciardo,10,18.4,0.600,0,1:40.908
