,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Rosberg,3, , ,0,1:24.147
1,3,2,Hamilton,3,1.1,1.100,0,1:24.097
2,3,3,Vettel,3,1.4,0.300,0,1:24.167
3,3,4,Webber,3,2.4,0.900,0,1:23.922
4,3,5,Raikkonnen,3,3.4,0.800,0,
5,3,6,Alonso,3,3.6,0.200,0,
6,3,7,Perez,3,5.9,2.300,0,
7,3,8,Button,3,6.3,0.300,0,
8,3,9,Sutil,3,6.8,0.000,0,
9,3,10,Vergne,3,8.2,1.300,0,
10,3,11,Hulkenberg,3,8.5,0.300,0,
11,3,12,Bottas,3,9.2,0.600,0,
12,3,13,Ricciardo,3,9.4,0.200,0,
13,3,14,Grosjean,3,10.7,1.300,0,
14,3,15,Di Resta,3,11.0,0.200,0,
15,3,16,Pic,3,11.8,0.800,0,
16,3,17,Gutierrez,3,13.4,1.500,0,
17,3,18,Massa,3,14.0,0.500,0,
18,3,19,Chilton,3,16.4,2.400,0,
19,3,20,Bianchi,3,16.7,0.200,0,
20,3,21,Maldonado,OUT,45.7,28.900,1,
21,3,22,Van Der Garde,OUT,47.1,1.400,1,
0,4,1,Rosberg,4, , ,0,1:23.767
1,4,2,Hamilton,4,0.9,0.900,0,1:23.597
2,4,3,Vettel,4,1.2,0.300,0,1:23.578
3,4,4,Webber,4,2.4,0.900,0,1:23.922
4,4,5,Raikkonnen,4,3.0,0.600,0,1:23.738
5,4,6,Alonso,4,3.2,0.100,0,1:23.679
6,4,7,Perez,4,5.1,1.900,0,1:23.295
7,4,8,Button,4,5.5,0.400,0,1:23.375
8,4,9,Sutil,4,6.2,0.600,0,1:23.487
9,4,10,Vergne,4,7.4,1.200,0,1:23.364
10,4,11,Hulkenberg,4,8.1,0.600,0,1:23.726
11,4,12,Bottas,4,8.9,0.800,0,1:23.871
12,4,13,Ricciardo,4,9.4,0.500,0,1:24.163
13,4,14,Grosjean,4,10.7,1.200,0,1:24.132
14,4,15,Di Resta,4,11.1,0.400,0,1:24.322
15,4,16,Pic,4,12.2,1.100,0,1:24.607
16,4,17,Gutierrez,4,12.7,0.400,0,1:23.483
17,4,18,Massa,4,13.3,0.500,0,1:23.437
18,4,19,Chilton,4,16.8,3.500,0,1:24.553
19,4,20,Bianchi,4,17.2,0.400,0,1:24.675
20,4,21,Maldonado,4,45.4,28.200,1,1:23.936
21,4,22,Van Der Garde,4,48.8,3.300,1,1:25.849
0,5,1,Rosberg,5, , ,0,1:22.504
1,5,2,Hamilton,5,0.9,0.900,0,1:22.440
2,5,3,Vettel,5,1.3,0.400,0,1:22.594
3,5,4,Webber,5,2.3,0.900,0,1:22.335
4,5,5,Raikkonnen,5,3.0,0.700,0,1:22.499
5,5,6,Alonso,5,4.2,1.200,0,1:22.882
6,5,7,Perez,5,5.3,1.400,0,1:24.045
7,5,8,Button,5,5.8,0.400,0,1:24.100
8,5,9,Sutil,5,6.6,0.700,0,1:24.213
9,5,10,Vergne,5,7.8,1.200,0,1:24.154
10,5,11,Hulkenberg,5,8.4,0.500,0,1:24.057
11,5,12,Bottas,5,9.0,0.600,0,1:23.864
12,5,13,Ricciardo,5,9.5,0.400,0,1:23.803
13,5,14,Grosjean,5,10.7,1.200,0,1:23.788
14,5,15,Di Resta,5,11.1,0.300,0,1:23.734
15,5,16,Pic,5,12.1,1.000,0,1:23.628
16,5,17,Gutierrez,5,12.7,0.500,0,1:23.731
17,5,18,Massa,5,13.0,0.200,0,1:23.456
18,5,19,Chilton,5,17.7,4.700,0,1:24.650
19,5,20,Bianchi,5,18.1,0.400,0,1:24.663
20,5,21,Maldonado,5,43.6,25.400,1,1:21.901
21,5,22,Van Der Garde,5,47.4,3.800,1,1:22.390
0,6,1,Rosberg,5, , ,0,1:22.504
1,6,2,Hamilton,5,0.9,0.900,0,1:22.440
2,6,3,Vettel,5,1.5,0.400,0,1:22.504
3,6,4,Webber,6,2.4,0.800,0,1:22.467
4,6,5,Raikkonnen,6,3.0,0.700,0,1:22.499
5,6,6,Alonso,6,4.2,1.200,0,1:22.882
6,6,7,Perez,6,5.6,1.300,0,1:22.729
7,6,8,Button,6,6.7,1.100,0,1:23.407
8,6,9,Sutil,6,7.2,0.400,0,1:23.081
9,6,10,Vergne,6,8.0,0.800,0,1:22.708
10,6,11,Hulkenberg,6,8.7,0.600,0,1:22.805
11,6,12,Bottas,6,9.3,0.600,0,1:22.836
12,6,13,Ricciardo,6,9.9,0.500,0,1:22.881
13,6,14,Grosjean,6,10.9,1.000,0,1:22.706
14,6,15,Di Resta,6,11.3,0.300,0,1:22.724
15,6,16,Pic,6,12.4,1.000,0,1:22.772
16,6,17,Gutierrez,6,13.1,0.700,0,1:22.961
17,6,18,Massa,6,13.5,0.300,0,1:23.035
18,6,19,Chilton,6,18.3,4.800,0,1:23.122
19,6,20,Bianchi,6,18.9,0.500,0,1:23.256
20,6,21,Maldonado,6,42.4,23.500,1,1:21.362
21,6,22,Van Der Garde,6,46.6,4.100,1,1:21.674
0,7,1,Rosberg,7, , ,0,1:22.516
1,7,2,Hamilton,7,1.2,1.200,0,1:22.667
2,7,3,Vettel,7,1.8,0.500,0,1:22.768
3,7,4,Webber,7,2.7,0.800,0,1:22.747
4,7,5,Raikkonnen,7,3.1,0.600,0,1:22.426
5,7,6,Alonso,7,5.6,2.500,0,1:23.704
6,7,7,Perez,7,6.7,1.000,0,1:23.384
7,7,8,Button,7,8.0,1.300,0,1:23.511
8,7,9,Sutil,7,8.4,0.400,0,1:23.553
9,7,10,Vergne,7,9.2,0.700,0,1:23.484
10,7,11,Hulkenberg,7,9.7,0.500,0,1:23.355
11,7,12,Bottas,7,10.2,0.400,0,1:23.181
12,7,13,Ricciardo,7,10.8,0.500,0,1:23.235
13,7,14,Grosjean,7,11.8,0.900,0,1:23.123
14,7,15,Di Resta,7,12.1,0.300,0,1:23.084
15,7,16,Pic,7,13.1,0.900,0,1:23.017
16,7,17,Gutierrez,7,13.7,0.600,0,1:22.859
17,7,18,Massa,7,14.0,0.300,0,1:22.857
18,7,19,Chilton,7,18.8,4.700,0,1:22.795
19,7,20,Bianchi,7,19.2,0.400,0,1:22.669
20,7,21,Maldonado,7,41.7,22.500,1,1:21.613
21,7,22,Van Der Garde,7,45.5,3.700,1,1:21.201
0,8,1,Rosberg,8, , ,0,1:22.414
1,8,2,Hamilton,8,1.4,1.400,0,1:22.623
2,8,3,Vettel,8,1.8,0.500,0,1:22.768
3,8,4,Webber,8,2.7,0.800,0,1:22.747
4,8,5,Raikkonnen,8,3.5,0.800,0,1:22.892
5,8,6,Alonso,8,5.8,2.200,0,1:22.618
6,8,7,Perez,8,6.8,1.000,0,1:22.698
7,8,8,Button,8,8.2,1.300,0,1:22.723
8,8,9,Sutil,8,8.6,0.400,0,1:22.663
9,8,10,Vergne,8,9.2,0.600,0,1:22.530
10,8,11,Hulkenberg,8,9.9,0.600,0,1:22.675
11,8,12,Bottas,8,10.6,0.600,0,1:22.893
12,8,13,Ricciardo,8,11.4,0.700,0,1:23.107
13,8,14,Grosjean,8,12.3,0.900,0,1:23.090
14,8,15,Di Resta,8,12.7,0.300,0,1:23.090
15,8,16,Pic,8,13.7,1.000,0,1:23.134
16,8,17,Gutierrez,8,14.9,1.100,0,1:23.711
17,8,18,Massa,8,15.3,0.400,0,1:23.781
18,8,19,Chilton,8,19.0,3.700,0,1:22.768
19,8,20,Bianchi,8,19.6,0.500,0,1:22.869
20,8,21,Maldonado,8,40.8,21.200,1,1:21.547
21,8,22,Van Der Garde,8,44.4,3.500,1,1:21.413
0,9,1,Rosberg,8, , ,0,1:22.414
1,9,2,Hamilton,8,1.4,1.400,0,1:22.623
2,9,3,Vettel,8,2.6,1.200,0,1:23.266
3,9,4,Webber,9,3.5,0.800,0,1:23.246
4,9,5,Raikkonnen,9,4.2,0.700,0,1:23.138
5,9,6,Alonso,9,6.2,1.900,0,1:22.843
6,9,7,Perez,9,7.2,1.000,0,1:22.771
7,9,8,Button,9,8.7,1.400,0,1:22.902
8,9,9,Sutil,9,9.1,0.400,0,1:22.923
9,9,10,Vergne,9,9.8,0.700,0,1:23.003
10,9,11,Hulkenberg,9,10.4,0.500,0,1:22.877
11,9,12,Bottas,9,11.1,0.700,0,1:22.912
12,9,13,Ricciardo,9,12.0,0.800,0,1:23.007
13,9,14,Grosjean,9,12.6,0.600,0,1:22.716
14,9,15,Di Resta,9,13.2,0.500,0,1:22.912
15,9,16,Pic,9,14.1,0.900,0,1:22.788
16,9,17,Gutierrez,9,15.2,1.100,0,1:22.757
17,9,18,Massa,9,15.9,0.600,0,1:22.975
18,9,19,Chilton,9,19.8,3.900,0,1:23.166
19,9,20,Bianchi,9,20.3,0.400,0,1:23.134
20,9,21,Maldonado,9,39.3,19.000,1,1:20.941
21,9,22,Van Der Garde,9,43.4,4.100,1,1:21.498
0,10,1,Rosberg,10, , ,0,1:22.936
1,10,2,Hamilton,10,1.5,1.500,0,1:22.534
2,10,3,Vettel,10,3.1,1.600,0,1:22.881
3,10,4,Webber,10,4.4,1.200,0,1:23.145
4,10,5,Raikkonnen,10,4.9,0.400,0,1:22.894
5,10,6,Alonso,10,7.5,2.600,0,1:23.538
6,10,7,Perez,10,8.0,0.500,0,1:23.031
7,10,8,Button,10,9.2,1.100,0,1:22.701
8,10,9,Sutil,10,9.6,0.400,0,1:22.720
9,10,10,Vergne,10,10.4,0.800,0,1:22.835
10,10,11,Hulkenberg,10,11.0,0.500,0,1:22.791
11,10,12,Bottas,10,11.7,0.700,0,1:22.851
12,10,13,Ricciardo,10,12.5,0.700,0,1:22.725
13,10,14,Grosjean,10,13.5,1.000,0,1:23.094
14,10,15,Di Resta,10,14.0,0.400,0,1:22.971
15,10,16,Gutierrez,10,17.1,3.100,0,1:24.091
16,10,17,Massa,10,17.5,0.300,0,1:23.782
17,10,18,Chilton,10,20.7,3.200,0,1:23.109
18,10,19,Bianchi,10,21.2,0.500,0,1:23.150
19,10,20,Maldonado,10,38.0,16.700,1,1:20.881
20,10,21,Van Der Garde,10,42.8,4.800,1,1:21.568
21,10,22,Pic,10,14.1,0.900,0,1:22.788
0,11,1,Rosberg,11, , ,0,1:22.521
1,11,2,Hamilton,11,1.5,1.500,0,1:22.566
2,11,3,Vettel,11,3.1,1.600,0,1:22.881
3,11,4,Webber,11,4.2,1.000,0,1:22.661
4,11,5,Raikkonnen,11,5.4,1.200,0,1:23.466
5,11,6,Alonso,11,8.6,3.100,0,1:23.967
6,11,7,Button,11,9.1,0.500,0,1:22.854
7,11,8,Perez,11,9.9,0.800,0,1:24.830
8,11,9,Sutil,11,10.7,0.800,0,1:24.078
9,11,10,Vergne,11,11.7,0.900,0,1:24.173
10,11,11,Hulkenberg,11,12.3,0.500,0,1:24.248
11,11,12,Bottas,11,13.5,1.200,0,1:24.668
12,11,13,Ricciardo,11,14.0,0.500,0,1:24.463
13,11,14,Grosjean,11,14.5,0.400,0,1:23.932
14,11,15,Gutierrez,11,17.1,2.500,0,1:22.898
15,11,16,Massa,11,17.9,0.700,0,1:23.365
16,11,17,Chilton,11,21.3,3.400,0,1:23.557
17,11,18,Bianchi,11,22.0,0.600,0,1:23.650
18,11,19,Di Resta,OUT,33.7,11.600,1,
19,11,20,Maldonado,11,37.1,3.400,1,1:22.005
20,11,21,Van Der Garde,11,41.7,4.600,1,1:21.780
21,11,22,Pic,PIT,14.1,0.900,1,
0,12,1,Rosberg,12, , ,0,1:22.394
1,12,2,Hamilton,12,1.7,1.700,0,1:22.521
2,12,3,Vettel,12,3.7,2.100,0,1:23.078
3,12,4,Webber,12,4.4,0.700,0,1:22.784
4,12,5,Raikkonnen,12,5.5,1.000,0,1:22.622
5,12,6,Alonso,12,9.0,3.500,0,1:23.011
6,12,7,Button,12,9.8,0.700,0,1:23.207
7,12,8,Perez,12,10.3,0.500,0,1:22.903
8,12,9,Sutil,12,11.0,0.700,0,1:22.795
9,12,10,Vergne,12,11.9,0.800,0,1:22.750
10,12,11,Hulkenberg,12,12.7,0.800,0,1:22.959
11,12,12,Bottas,12,14.3,1.500,0,1:23.337
12,12,13,Ricciardo,12,15.0,0.700,0,1:23.499
13,12,14,Grosjean,12,15.6,0.600,0,1:23.630
14,12,15,Gutierrez,12,17.4,1.700,0,1:22.836
15,12,16,Massa,12,18.4,0.900,0,1:23.016
16,12,17,Chilton,12,22.6,4.200,0,1:23.834
17,12,18,Bianchi,12,24.2,1.500,0,1:24.796
18,12,19,Di Resta,12,34.9,10.600,1,1:23.799
19,12,20,Maldonado,12,36.9,1.900,1,1:22.387
20,12,21,Van Der Garde,12,41.3,4.300,1,1:22.108
21,12,22,Pic,PIT,14.1,0.900,1,
0,13,1,Rosberg,13, , ,0,1:22.167
1,13,2,Hamilton,13,1.8,1.800,0,1:22.277
2,13,3,Vettel,13,3.4,1.700,0,1:22.124
3,13,4,Webber,13,4.7,1.300,0,1:22.701
4,13,5,Raikkonnen,13,5.3,0.600,0,1:22.215
5,13,6,Alonso,13,8.9,3.500,0,1:22.203
6,13,7,Button,13,9.7,0.800,0,1:22.324
7,13,8,Perez,13,10.5,0.700,0,1:22.554
