,snap_num,pos,nick,lap,gap,int,pits,t
3,8,4,Grosjean,8,4.2,0.700,0,1:38.124
4,8,5,Hamilton,OUT,4.3,0.000,1,
5,8,6,Alonso,8,10.7,6.300,0,1:38.434
6,8,7,Perez,8,11.9,1.200,0,1:38.479
7,8,8,Button,8,14.0,2.000,0,1:38.744
8,8,9,Hulkenberg,8,14.9,0.800,0,1:38.833
9,8,10,Rosberg,8,16.4,1.400,0,1:38.882
10,8,11,Maldonado,8,20.0,3.600,0,1:39.604
11,8,12,Gutierrez,OUT,22.8,2.700,1,
12,8,13,Bottas,8,24.9,2.100,0,1:39.686
13,8,14,Ricciardo,8,29.7,4.700,1,1:55.702
14,8,15,Chilton,8,31.6,1.900,0,1:41.509
15,8,16,Sutil,8,34.2,2.500,1,1:54.270
16,8,17,Di Resta,8,35.3,1.000,1,1:38.775
17,8,18,Van Der Garde,8,45.1,9.800,1,1:58.279
18,8,19,Vergne,8,45.7,0.500,1,1:39.746
19,8,20,Bianchi,8,47.1,1.300,1,1:58.423
20,8,21,Pic,8,49.9,2.800,1,1:40.017
21,8,22,Massa,×,4L, ,0,
0,9,1,Webber,PIT, , ,1,
1,9,2,Grosjean,9,0.8,0.800,0,1:37.743
2,9,3,Raikkonnen,PIT,2.6,1.800,1,
3,9,4,Vettel,OUT,1.3,1.300,1,
4,9,5,Alonso,9,10.3,7.100,0,1:38.333
5,9,6,Button,9,14.0,3.600,0,1:38.661
6,9,7,Perez,OUT,14.0,0.000,1,
7,9,8,Hulkenberg,9,14.8,0.700,0,1:38.591
8,9,9,Rosberg,9,16.6,1.700,0,1:38.890
9,9,10,Hamilton,9,18.5,1.900,1,1:52.906
10,9,11,Maldonado,9,21.1,2.500,0,1:39.758
11,9,12,Bottas,9,25.7,4.500,0,1:39.443
12,9,13,Ricciardo,9,29.9,4.100,1,1:38.864
13,9,14,Chilton,9,33.5,3.600,0,1:40.535
14,9,15,Sutil,9,33.9,0.300,1,1:38.326
15,9,16,Di Resta,9,35.5,1.600,1,1:38.875
16,9,17,Gutierrez,9,38.6,3.100,1,1:54.511
17,9,18,Van Der Garde,9,46.9,8.200,1,1:40.423
18,9,19,Vergne,9,47.3,0.400,1,1:40.282
19,9,20,Bianchi,9,49.2,1.900,1,1:40.822
20,9,21,Pic,9,51.6,2.300,1,1:40.384
21,9,22,Massa,×,5L, ,0,
0,10,1,Grosjean,10, , ,0,1:37.276
1,10,2,Webber,PIT,0.0,0.000,1,
2,10,3,Raikkonnen,OUT,2.6,1.800,1,
3,10,4,Alonso,10,8.6,5.900,0,1:38.401
4,10,5,Button,10,12.7,4.000,0,1:38.734
5,10,6,Hulkenberg,10,13.6,0.900,0,1:38.839
6,10,7,Vettel,10,13.9,0.300,1,1:52.759
7,10,8,Rosberg,10,15.9,1.900,0,1:39.366
8,10,9,Hamilton,10,16.7,0.800,1,1:38.239
9,10,10,Maldonado,10,20.7,4.000,0,1:39.659
10,10,11,Bottas,10,25.1,4.400,0,1:39.476
11,10,12,Ricciardo,10,28.6,3.500,1,1:38.814
12,10,13,Perez,10,29.2,0.600,1,1:55.305
13,10,14,Sutil,10,32.3,3.000,1,1:38.508
14,10,15,Di Resta,10,34.8,2.500,1,1:39.392
15,10,16,Gutierrez,10,37.2,2.300,1,1:38.656
16,10,17,Chilton,OUT,38.2,0.900,1,
17,10,18,Vergne,10,47.9,9.700,1,1:40.709
18,10,19,Van Der Garde,10,48.5,0.600,1,1:41.745
