,snap_num,pos,nick,lap,gap,int,pits,t
15,7,16,Kovalainen,7,22.6,2.500,0,1:48.768
16,7,17,Petrov,7,25.1,2.400,0,1:49.974
17,7,18,Glock,7,27.1,2.000,0,1:49.430
18,7,19,de la Rosa,7,32.1,4.900,0,1:50.713
19,7,20,Pic,7,34.4,2.300,0,1:50.806
20,7,21,Karthikeyan,7,35.3,0.900,0,1:52.300
21,7,22,Kobayashi,7,77.1,41.700,1,1:47.777
22,7,23,Rosberg,×,5L, ,0,
23,7,24,Button,×,6L, ,0,
0,8,1,Vettel,7, , ,0,1:46.083
1,8,2,Webber,7,1.3,1.300,0,1:46.226
2,8,3,Alonso,7,3.8,2.400,0,1:46.732
3,8,4,Hamilton,7,5.6,1.700,0,1:46.799
4,8,5,Massa,7,6.5,0.900,0,1:46.879
5,8,6,Raikkonen,7,7.5,0.900,0,1:46.764
6,8,7,Hulkenberg,7,11.5,4.000,0,1:47.504
7,8,8,Grosjean,7,12.7,1.100,0,1:47.392
8,8,9,Perez,7,13.8,1.000,0,1:47.901
9,8,10,Schumacher,7,16.9,3.100,0,1:48.242
10,8,11,Di Resta,7,17.9,0.900,0,1:47.994
11,8,12,Senna,7,19.5,1.600,0,1:48.151
12,8,13,Maldonado,8,20.5,0.900,0,1:48.261
13,8,14,Vergne,8,21.0,0.500,0,1:47.872
14,8,15,Ricciardo,8,21.8,0.700,0,1:47.901
15,8,16,Kovalainen,8,25.0,3.200,0,1:48.506
16,8,17,Petrov,8,28.7,3.600,0,1:49.683
17,8,18,Glock,8,30.4,1.700,0,1:49.310
18,8,19,de la Rosa,8,37.3,6.900,0,1:51.373
19,8,20,Pic,8,39.6,2.200,0,1:51.211
20,8,21,Karthikeyan,8,40.6,1.000,0,1:51.356
21,8,22,Kobayashi,8,78.7,38.100,1,1:47.704
22,8,23,Rosberg,×,6L, ,0,
23,8,24,Button,×,7L, ,0,
0,9,1,Vettel,9, , ,0,1:45.643
1,9,2,Webber,9,1.8,1.800,0,1:46.056
2,9,3,Alonso,9,4.8,2.900,0,1:46.210
3,9,4,Hamilton,9,6.6,1.800,0,1:46.313
4,9,5,Massa,9,7.7,1.000,0,1:46.381
5,9,6,Raikkonen,9,8.9,1.100,0,1:46.521
6,9,7,Hulkenberg,9,14.5,5.600,0,1:47.087
7,9,8,Grosjean,9,15.2,0.700,0,1:46.870
8,9,9,Perez,9,17.2,1.900,0,1:47.328
9,9,10,Schumacher,9,19.0,3.400,0,1:48.046
10,9,11,Di Resta,9,19.8,0.700,0,1:47.914
11,9,12,Senna,9,22.0,2.100,0,1:48.418
12,9,13,Vergne,9,23.3,1.300,0,1:48.203
13,9,14,Ricciardo,9,24.4,1.100,0,1:48.547
14,9,15,Maldonado,9,25.1,0.700,0,1:50.617
15,9,16,Kovalainen,9,28.1,2.900,0,1:49.048
16,9,17,Petrov,9,32.3,4.100,0,1:49.582
17,9,18,Glock,9,34.0,1.600,0,1:49.558
18,9,19,de la Rosa,9,42.1,8.100,0,1:50.754
19,9,20,Pic,9,44.5,2.300,0,1:50.906
20,9,21,Karthikeyan,9,46.3,1.700,0,1:51.634
21,9,22,Kobayashi,OUT,86.4,40.000,2,
22,9,23,Rosberg,×,7L, ,0,
23,9,24,Button,×,8L, ,0,
0,10,1,Vettel,9, , ,0,1:45.643
1,10,2,Webber,10,2.0,2.000,0,1:45.971
2,10,3,Alonso,10,5.3,3.200,0,1:46.254
3,10,4,Hamilton,10,7.1,1.800,0,1:46.280
4,10,5,Massa,10,8.3,1.200,0,1:46.412
5,10,6,Raikkonen,10,9.3,0.900,0,1:46.218
6,10,7,Hulkenberg,10,15.8,6.500,0,1:47.092
7,10,8,Grosjean,10,16.5,0.700,0,1:47.085
8,10,9,Perez,10,18.8,2.200,0,1:47.370
9,10,10,Schumacher,10,21.1,3.900,0,1:47.754
10,10,11,Di Resta,10,22.0,0.900,0,1:47.860
11,10,12,Senna,10,24.8,2.800,0,1:48.523
12,10,13,Vergne,10,25.2,0.400,0,1:47.602
13,10,14,Ricciardo,10,25.9,0.600,0,1:47.150
14,10,15,Maldonado,10,27.6,1.600,0,1:48.078
15,10,16,Kovalainen,10,31.1,3.500,0,1:48.629
16,10,17,Petrov,10,35.4,4.200,0,1:48.710
17,10,18,Glock,10,37.5,2.100,0,1:49.185
18,10,19,de la Rosa,10,46.9,9.400,0,1:50.447
19,10,20,Pic,10,49.3,2.300,0,1:50.454
20,10,21,Karthikeyan,10,51.3,2.000,0,1:50.690
21,10,22,Kobayashi,10,99.0,47.700,2,1:58.296
22,10,23,Rosberg,×,8L, ,0,
23,10,24,Button,×,9L, ,0,
0,11,1,Vettel,11, , ,0,1:45.679
1,11,2,Webber,11,1.9,1.900,0,1:45.623
2,11,3,Alonso,11,5.4,3.500,0,1:45.851
3,11,4,Hamilton,11,7.4,2.000,0,1:46.029
4,11,5,Massa,11,8.7,1.200,0,1:46.045
5,11,6,Raikkonen,11,9.8,1.100,0,1:46.194
6,11,7,Hulkenberg,11,17.8,7.900,0,1:47.649
7,11,8,Grosjean,11,18.5,0.700,0,1:47.706
8,11,9,Perez,11,20.0,1.400,0,1:46.907
9,11,10,Schumacher,11,23.0,4.200,0,1:47.670
10,11,11,Di Resta,11,23.8,0.700,0,1:47.535
11,11,12,Vergne,11,26.6,2.800,0,1:47.216
12,11,13,Senna,11,27.9,1.200,0,1:48.856
13,11,14,Ricciardo,11,28.3,0.400,0,1:48.247
14,11,15,Maldonado,11,30.0,1.700,0,1:48.292
15,11,16,Kovalainen,11,34.1,4.000,0,1:48.858
16,11,17,Petrov,11,37.8,3.600,0,1:48.274
17,11,18,Glock,11,41.1,3.300,0,1:49.433
18,11,19,de la Rosa,11,51.0,9.800,0,1:49.861
19,11,20,Pic,11,53.5,2.500,0,1:50.046
20,11,21,Karthikeyan,11,56.4,2.800,0,1:50.842
21,11,22,Kobayashi,11,101.0,44.600,2,1:47.774
22,11,23,Rosberg,×,9L, ,0,
23,11,24,Button,×,10L, ,0,
0,12,1,Vettel,12, , ,0,1:45.543
1,12,2,Webber,12,2.6,2.600,0,1:46.245
2,12,3,Alonso,12,5.8,3.200,0,1:45.952
3,12,4,Hamilton,12,8.3,2.400,0,1:46.410
4,12,5,Massa,12,9.3,0.900,0,1:46.179
5,12,6,Raikkonen,12,10.5,1.100,0,1:46.255
6,12,7,Hulkenberg,12,19.9,9.300,0,1:47.645
7,12,8,Grosjean,12,20.5,0.600,0,1:47.467
8,12,9,Perez,12,21.3,0.800,0,1:46.820
9,12,10,Schumacher,12,24.8,4.700,0,1:47.439
10,12,11,Di Resta,12,25.7,0.900,0,1:47.570
11,12,12,Vergne,12,27.6,1.900,0,1:46.632
12,12,13,Ricciardo,12,28.9,1.200,0,1:46.199
13,12,14,Senna,12,30.2,1.300,0,1:47.961
14,12,15,Maldonado,12,32.6,2.300,0,1:48.194
15,12,16,Kovalainen,12,37.1,4.500,0,1:48.676
16,12,17,Petrov,12,40.5,3.300,0,1:48.318
17,12,18,Glock,12,44.5,4.000,0,1:49.035
18,12,19,de la Rosa,12,55.4,10.900,0,1:50.118
19,12,20,Pic,12,57.8,2.400,0,1:49.977
20,12,21,Karthikeyan,12,61.1,3.200,0,1:50.431
21,12,22,Kobayashi,12,103.4,42.300,2,1:48.099
22,12,23,Rosberg,×,10L, ,0,
23,12,24,Button,×,11L, ,0,
0,13,1,Vettel,12, , ,0,1:45.543
1,13,2,Webber,12,2.6,2.600,0,1:46.245
2,13,3,Alonso,12,5.8,3.200,0,1:45.952
3,13,4,Hamilton,12,8.3,2.400,0,1:46.410
4,13,5,Massa,12,9.3,0.900,0,1:46.179
5,13,6,Raikkonen,12,10.5,1.100,0,1:46.255
6,13,7,Hulkenberg,12,19.9,9.300,0,1:47.645
7,13,8,Grosjean,12,20.5,0.600,0,1:47.467
8,13,9,Perez,12,21.3,0.800,0,1:46.820
9,13,10,Schumacher,12,24.8,4.700,0,1:47.439
10,13,11,Di Resta,12,25.7,0.900,0,1:47.570
11,13,12,Vergne,12,27.6,1.900,0,1:46.632
12,13,13,Ricciardo,12,28.9,1.200,0,1:46.199
13,13,14,Senna,12,30.2,1.300,0,1:47.961
14,13,15,Maldonado,12,32.6,2.300,0,1:48.194
15,13,16,Kovalainen,12,37.1,4.500,0,1:48.676
16,13,17,Petrov,12,40.5,3.300,0,1:48.318
17,13,18,Glock,12,44.5,4.000,0,1:49.035
18,13,19,de la Rosa,12,55.4,10.900,0,1:50.118
19,13,20,Pic,12,57.8,2.400,0,1:49.977
20,13,21,Karthikeyan,12,61.1,3.200,0,1:50.431
