,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Hamilton,3, , ,0,1:28.563
1,3,2,Vettel,3,0.5,0.500,0,1:28.009
2,3,3,Grosjean,3,1.7,1.100,0,1:28.172
3,3,4,Alonso,3,3.3,1.200,0,
4,3,5,Massa,3,5.0,1.600,0,
5,3,6,Raikkonnen,3,5.7,0.700,0,
6,3,7,Webber,3,6.7,1.000,0,
7,3,8,Button,3,7.3,0.500,0,
8,3,9,Ricciardo,3,7.7,0.300,0,
9,3,10,Perez,3,8.7,0.900,0,
10,3,11,Maldonado,3,9.2,0.500,0,
11,3,12,Rosberg,3,10.0,0.800,0,
12,3,13,Di Resta,3,10.3,0.300,0,
13,3,14,Sutil,3,10.8,0.500,0,
14,3,15,Hulkenberg,3,11.0,0.100,0,
15,3,16,Vergne,3,11.6,0.500,0,
16,3,17,Gutierrez,3,11.9,0.300,0,
17,3,18,Van Der Garde,3,12.3,0.400,0,
18,3,19,Bottas,3,12.7,0.300,0,
19,3,20,Pic,3,13.2,0.500,0,
20,3,21,Bianchi,3,14.5,1.300,0,
21,3,22,Chilton,3,15.1,0.600,0,
0,4,1,Hamilton,4, , ,0,1:27.640
1,4,2,Vettel,4,0.7,0.700,0,1:27.816
2,4,3,Grosjean,4,2.0,1.300,0,1:28.003
3,4,4,Alonso,4,4.2,2.500,0,1:29.510
4,4,5,Massa,4,5.7,1.500,0,1:29.325
5,4,6,Raikkonnen,4,6.6,0.800,0,1:29.445
6,4,7,Webber,4,8.4,1.800,0,1:30.258
7,4,8,Button,4,9.6,1.100,0,1:30.854
8,4,9,Ricciardo,4,10.0,0.400,0,1:30.906
9,4,10,Perez,4,11.5,1.400,0,1:31.357
10,4,11,Maldonado,4,11.9,0.400,0,1:31.313
11,4,12,Rosberg,4,12.5,0.500,0,1:31.075
12,4,13,Di Resta,4,13.0,0.400,0,1:31.232
13,4,14,Hulkenberg,4,13.5,0.400,0,1:31.007
14,4,15,Sutil,4,14.4,0.800,0,1:32.096
15,4,16,Vergne,4,14.9,0.400,0,1:31.851
16,4,17,Gutierrez,4,15.9,1.000,0,1:32.558
17,4,18,Bottas,4,16.9,0.900,0,1:32.785
18,4,19,Van Der Garde,4,17.7,0.800,0,1:33.945
19,4,20,Pic,4,18.3,0.500,0,1:33.687
20,4,21,Bianchi,4,19.9,1.600,0,1:34.008
21,4,22,Chilton,4,21.4,1.400,0,1:34.840
0,5,1,Hamilton,5, , ,0,1:27.558
1,5,2,Vettel,5,0.0,0.900,0,1:27.771
2,5,3,Grosjean,5,2.0,1.100,0,1:27.541
3,5,4,Alonso,5,5.5,3.500,0,1:28.952
4,5,5,Massa,5,6.8,1.300,0,1:28.749
5,5,6,Raikkonnen,5,7.6,0.700,0,1:28.619
6,5,7,Webber,5,10.2,2.600,0,1:29.400
7,5,8,Button,5,12.1,1.900,0,1:30.175
8,5,9,Ricciardo,5,12.7,0.500,0,1:30.256
9,5,10,Perez,5,13.9,1.200,0,1:30.092
10,5,11,Maldonado,5,14.5,0.500,0,1:30.185
11,5,12,Rosberg,5,15.0,0.500,0,1:30.126
12,5,13,Di Resta,5,15.7,0.700,0,1:30.352
13,5,14,Hulkenberg,5,16.1,0.300,0,1:30.272
14,5,15,Sutil,5,18.0,1.900,0,1:31.292
15,5,16,Vergne,5,18.5,0.400,0,1:31.292
16,5,17,Gutierrez,5,19.3,0.700,0,1:31.024
17,5,18,Bottas,5,19.9,0.600,0,1:30.703
18,5,19,Van Der Garde,5,21.3,1.300,0,1:31.195
19,5,20,Pic,5,22.0,0.600,0,1:31.324
20,5,21,Bianchi,5,25.1,3.000,0,1:32.773
21,5,22,Chilton,5,26.7,1.600,0,1:32.948
0,6,1,Hamilton,6, , ,0,1:27.583
1,6,2,Vettel,6,1.4,1.400,0,1:28.060
2,6,3,Grosjean,6,2.1,0.600,0,1:27.631
3,6,4,Alonso,6,6.6,4.600,0,1:28.665
4,6,5,Massa,6,8.1,1.400,0,1:28.855
5,6,6,Raikkonnen,6,8.7,0.500,0,1:28.679
6,6,7,Webber,6,11.9,3.200,0,1:29.281
7,6,8,Button,6,14.4,2.400,0,1:29.817
8,6,9,Ricciardo,6,15.3,0.900,0,1:30.204
9,6,10,Perez,6,16.6,1.300,0,1:30.227
10,6,11,Maldonado,6,17.2,0.500,0,1:30.264
11,6,12,Rosberg,6,17.8,0.500,0,1:30.338
12,6,13,Di Resta,6,18.3,0.400,0,1:30.107
13,6,14,Hulkenberg,6,18.8,0.500,0,1:30.263
14,6,15,Sutil,6,20.6,1.700,0,1:30.116
15,6,16,Vergne,6,21.5,0.900,0,1:30.539
16,6,17,Gutierrez,6,22.3,0.800,0,1:30.596
17,6,18,Bottas,6,22.9,0.500,0,1:30.482
18,6,19,Van Der Garde,6,24.5,1.500,0,1:30.736
19,6,20,Pic,6,25.0,0.500,0,1:30.553
20,6,21,Bianchi,6,30.2,5.100,0,1:32.652
21,6,22,Chilton,6,31.9,1.700,0,1:32.778
