,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Grosjean,3, , ,0,1:39.527
1,3,2,Webber,3,0.6,0.600,0,1:39.512
2,3,3,Vettel,3,1.3,0.700,0,
3,3,4,Rosberg,3,2.6,1.300,0,
4,3,5,Massa,3,3.1,0.500,0,
5,3,6,Alonso,3,3.6,0.400,0,
6,3,7,Hulkenberg,3,4.1,0.400,0,
7,3,8,Perez,3,4.8,0.700,0,
8,3,9,Gutierrez,3,5.4,0.600,0,
9,3,10,Button,3,5.9,0.400,0,
10,3,11,Raikkonnen,3,6.3,0.400,0,
11,3,12,Di Resta,3,7.0,0.600,0,
12,3,13,Bottas,3,7.4,0.400,0,
13,3,14,Ricciardo,3,7.9,0.400,0,
14,3,15,Maldonado,3,8.2,0.300,0,
15,3,16,Sutil,3,8.8,0.500,0,
16,3,17,Vergne,3,9.1,0.300,0,
17,3,18,Chilton,3,10.1,0.900,0,
18,3,19,Pic,OUT,14.0,3.900,1,
19,3,20,Hamilton,OUT,50.9,36.900,1,
20,3,21,Van Der Garde,×,2L, ,0,
21,3,22,Bianchi,×,2L, ,0,
0,4,1,Grosjean,4, , ,0,1:38.827
1,4,2,Webber,4,0.8,0.800,0,1:39.071
2,4,3,Vettel,4,2.3,1.400,0,1:39.450
3,4,4,Rosberg,4,3.2,1.500,0,1:40.109
4,4,5,Massa,4,4.1,0.900,0,1:40.536
5,4,6,Alonso,4,4.8,0.600,0,1:40.688
6,4,7,Hulkenberg,4,5.3,0.400,0,1:40.694
7,4,8,Perez,4,6.1,0.800,0,1:40.834
8,4,9,Gutierrez,4,6.8,0.600,0,1:40.916
9,4,10,Button,4,8.0,1.100,0,1:41.673
10,4,11,Raikkonnen,4,8.1,0.000,0,1:41.321
11,4,12,Di Resta,4,8.8,0.600,0,1:41.341
12,4,13,Bottas,4,9.4,0.600,0,1:41.496
13,4,14,Ricciardo,4,9.7,0.300,0,1:41.401
14,4,15,Maldonado,4,10.5,0.700,0,1:41.838
15,4,16,Sutil,4,11.1,0.500,0,1:41.840
16,4,17,Vergne,4,11.4,0.200,0,1:41.791
17,4,18,Chilton,4,13.5,2.100,0,1:42.990
18,4,19,Pic,4,33.6,20.000,1,1:59.134
19,4,20,Hamilton,4,75.0,41.300,1,2:03.558
20,4,21,Van Der Garde,×,3L, ,0,
21,4,22,Bianchi,×,3L, ,0,
0,5,1,Grosjean,5, , ,0,1:38.651
1,5,2,Webber,5,1.0,1.000,0,1:38.851
2,5,3,Vettel,5,2.5,1.400,0,1:38.882
3,5,4,Rosberg,5,4.2,1.900,0,1:39.803
4,5,5,Massa,5,5.1,0.800,0,1:39.773
5,5,6,Alonso,5,5.9,0.800,0,1:39.955
6,5,7,Hulkenberg,5,6.8,0.900,0,1:40.359
7,5,8,Perez,5,7.9,1.000,0,1:40.567
8,5,9,Gutierrez,5,8.4,0.500,0,1:40.424
9,5,10,Button,5,10.4,1.900,0,1:41.198
10,5,11,Raikkonnen,5,10.5,0.000,0,1:41.203
11,5,12,Di Resta,5,11.0,0.500,0,1:41.076
12,5,13,Bottas,5,11.9,0.800,0,1:41.312
13,5,14,Ricciardo,5,12.3,0.300,0,1:41.381
14,5,15,Maldonado,5,13.1,0.700,0,1:41.413
15,5,16,Sutil,5,13.6,0.400,0,1:41.298
16,5,17,Vergne,5,14.2,0.600,0,1:41.645
17,5,18,Chilton,5,17.3,3.100,0,1:42.604
18,5,19,Pic,5,37.0,19.700,1,1:42.266
19,5,20,Hamilton,5,77.3,40.200,1,1:41.202
20,5,21,Van Der Garde,×,4L, ,0,
21,5,22,Bianchi,×,4L, ,0,
0,6,1,Grosjean,6, , ,0,1:39.107
1,6,2,Webber,6,0.8,0.800,0,1:38.897
2,6,3,Vettel,6,2.5,1.400,0,1:38.882
3,6,4,Rosberg,6,5.5,2.900,0,1:39.946
4,6,5,Massa,6,7.0,1.400,0,1:40.532
5,6,6,Alonso,6,7.3,0.300,0,1:40.016
6,6,7,Hulkenberg,6,8.2,0.900,0,1:40.022
7,6,8,Perez,6,9.6,1.300,0,1:40.317
8,6,9,Gutierrez,6,10.1,0.500,0,1:40.354
9,6,10,Button,6,11.7,1.500,0,1:39.933
10,6,11,Raikkonnen,6,12.2,0.500,0,1:40.387
11,6,12,Di Resta,6,13.3,1.100,0,1:40.933
12,6,13,Bottas,6,14.3,1.000,0,1:41.080
13,6,14,Ricciardo,6,14.6,0.200,0,1:40.935
14,6,15,Maldonado,6,15.5,0.900,0,1:41.062
15,6,16,Sutil,6,15.9,0.300,0,1:40.963
16,6,17,Vergne,6,16.5,0.600,0,1:40.976
17,6,18,Chilton,6,22.3,5.700,0,1:43.666
18,6,19,Pic,6,40.1,17.800,1,1:41.724
19,6,20,Hamilton,6,80.1,39.900,1,1:41.427
20,6,21,Van Der Garde,×,5L, ,0,
21,6,22,Bianchi,×,5L, ,0,
0,7,1,Grosjean,7, , ,0,1:38.548
1,7,2,Webber,7,1.1,1.100,0,1:38.838
2,7,3,Vettel,7,3.3,2.200,0,1:39.460
3,7,4,Rosberg,7,6.5,4.000,0,1:40.099
4,7,5,Massa,7,7.8,1.300,0,1:39.916
5,7,6,Alonso,7,8.5,0.600,0,1:40.288
6,7,7,Hulkenberg,7,9.5,1.000,0,1:40.383
7,7,8,Perez,7,10.7,1.200,0,1:40.236
8,7,9,Gutierrez,7,11.4,0.700,0,1:40.364
9,7,10,Button,7,13.2,1.700,0,1:40.610
10,7,11,Raikkonnen,7,13.5,0.200,0,1:40.383
11,7,12,Di Resta,7,14.8,1.300,0,1:40.623
12,7,13,Bottas,7,16.2,1.400,0,1:41.017
13,7,14,Ricciardo,7,16.6,0.300,0,1:41.155
14,7,15,Maldonado,7,17.6,0.900,0,1:41.216
15,7,16,Sutil,7,18.0,0.400,0,1:41.282
16,7,17,Vergne,7,18.6,0.500,0,1:41.182
17,7,18,Chilton,7,26.9,8.200,0,1:43.658
18,7,19,Pic,7,42.8,15.900,1,1:41.829
19,7,20,Hamilton,7,82.5,39.600,1,1:41.467
20,7,21,Van Der Garde,×,6L, ,0,
21,7,22,Bianchi,×,6L, ,0,
0,8,1,Grosjean,8, , ,0,1:38.907
1,8,2,Webber,8,1.4,1.400,0,1:39.182
2,8,3,Vettel,8,3.3,1.900,0,1:38.871
3,8,4,Rosberg,8,7.7,4.400,0,1:39.798
4,8,5,Massa,8,9.1,1.400,0,1:39.898
5,8,6,Alonso,8,9.6,0.400,0,1:39.657
6,8,7,Hulkenberg,8,10.7,1.100,0,1:39.771
7,8,8,Perez,8,12.2,1.500,0,1:40.111
8,8,9,Gutierrez,8,13.2,0.900,0,1:40.321
9,8,10,Button,8,15.6,2.400,0,1:41.004
10,8,11,Raikkonnen,8,15.7,0.100,0,1:40.818
11,8,12,Di Resta,8,16.9,1.100,0,1:40.608
12,8,13,Bottas,8,18.7,1.800,0,1:41.048
13,8,14,Ricciardo,8,18.9,0.100,0,1:40.796
14,8,15,Maldonado,8,20.0,1.100,0,1:40.986
15,8,16,Sutil,8,20.6,0.500,0,1:41.051
16,8,17,Vergne,8,20.8,0.200,0,1:40.702
17,8,18,Chilton,8,30.8,10.000,0,1:42.494
18,8,19,Pic,8,45.4,14.500,1,1:41.108
19,8,20,Hamilton,8,85.3,39.800,1,1:41.363
20,8,21,Van Der Garde,×,7L, ,0,
21,8,22,Bianchi,×,7L, ,0,
0,9,1,Grosjean,9, , ,0,1:38.958
1,9,2,Webber,9,1.4,1.400,0,1:39.321
2,9,3,Vettel,9,3.2,1.400,0,1:38.835
3,9,4,Rosberg,9,8.3,4.900,0,1:39.456
4,9,5,Massa,9,9.9,1.600,0,1:39.680
5,9,6,Alonso,9,10.5,0.500,0,1:39.814
6,9,7,Hulkenberg,9,11.6,1.100,0,1:39.845
7,9,8,Perez,9,13.5,1.800,0,1:40.121
8,9,9,Gutierrez,9,14.4,0.900,0,1:40.130
9,9,10,Raikkonnen,9,16.7,2.200,0,1:39.829
10,9,11,Button,9,18.3,1.600,0,1:41.558
11,9,12,Di Resta,9,19.6,1.300,0,1:41.643
12,9,13,Ricciardo,9,20.4,0.800,0,1:40.460
13,9,14,Bottas,9,21.7,1.200,0,1:41.860
14,9,15,Maldonado,9,22.3,0.500,0,1:41.126
15,9,16,Sutil,9,23.0,0.700,0,1:41.359
16,9,17,Vergne,OUT,25.8,2.700,1,
17,9,18,Chilton,9,34.2,8.400,0,1:42.310
18,9,19,Pic,9,48.0,13.700,1,1:41.458
19,9,20,Hamilton,PIT,98.5,50.500,2,
20,9,21,Van Der Garde,×,8L, ,0,
21,9,22,Bianchi,×,8L, ,0,
0,10,1,Grosjean,10, , ,0,1:38.830
1,10,2,Webber,10,1.7,1.700,0,1:39.321
2,10,3,Vettel,10,3.2,1.400,0,1:38.835
3,10,4,Rosberg,10,8.7,5.500,0,1:39.389
4,10,5,Massa,10,10.5,1.700,0,1:39.550
5,10,6,Alonso,10,11.1,0.600,0,1:39.585
6,10,7,Hulkenberg,10,12.4,1.300,0,1:39.759
7,10,8,Perez,10,14.4,1.900,0,1:39.862
8,10,9,Gutierrez,10,15.7,1.300,0,1:40.271
9,10,10,Raikkonnen,10,17.3,1.500,0,1:39.544
10,10,11,Di Resta,10,21.5,4.200,0,1:40.841
11,10,12,Ricciardo,10,22.1,0.500,0,1:40.639
12,10,13,Button,OUT,22.2,0.100,1,
13,10,14,Maldonado,10,24.0,1.800,0,1:40.738
14,10,15,Bottas,OUT,25.9,1.800,1,
15,10,16,Sutil,OUT,27.0,1.100,1,
