,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Vettel,3, , ,0,1:20.663
1,3,2,Hamilton,3,1.4,1.400,0,1:20.916
2,3,3,Alonso,3,2.1,0.700,0,1:21.197
3,3,4,Webber,3,3.0,0.800,0,1:21.074
4,3,5,Massa,3,5.3,2.300,0,1:21.864
5,3,6,Rosberg,3,5.8,0.400,0,1:22.357
6,3,7,Di Resta,3,6.3,0.500,0,1:22.322
7,3,8,Grosjean,3,7.0,0.600,0,1:22.244
8,3,9,Schumacher,3,7.3,0.300,0,1:22.156
9,3,10,Button,3,6.5,0.600,0,
10,3,11,Raikkonen,3,6.9,0.300,0,
11,3,12,Kobayashi,3,7.3,0.400,0,
12,3,13,Perez,3,9.7,0.400,0,1:22.518
13,3,14,Hulkenberg,3,8.5,0.600,0,
14,3,15,Senna,3,8.9,0.300,0,
15,3,16,Kovalainen,3,9.4,0.400,0,
16,3,17,Vergne,3,9.8,0.400,0,
17,3,18,Ricciardo,3,10.1,0.200,0,
18,3,19,Maldonado,3,10.4,0.200,0,
19,3,20,de la Rosa,3,11.2,0.800,0,
20,3,21,Petrov,3,11.4,0.200,0,
21,3,22,Glock,3,12.1,0.600,0,
22,3,23,Pic,3,12.7,0.600,0,
23,3,24,Karthikeyan,3,13.1,0.300,0,
0,4,1,Vettel,4, , ,0,1:20.567
1,4,2,Hamilton,4,1.4,1.400,0,1:20.580
2,4,3,Alonso,4,2.4,1.000,0,1:20.849
3,4,4,Webber,4,3.2,0.800,0,1:20.819
4,4,5,Massa,4,5.4,2.100,0,1:20.609
5,4,6,Di Resta,4,7.3,1.800,0,1:21.539
6,4,7,Rosberg,4,7.5,0.100,0,1:22.235
7,4,8,Grosjean,4,7.9,0.400,0,1:21.502
8,4,9,Schumacher,4,8.5,0.600,0,1:21.773
9,4,10,Button,4,9.6,1.000,0,1:21.505
10,4,11,Raikkonen,4,8.8,0.100,0,1:22.630
11,4,12,Kobayashi,4,9.3,0.400,0,1:22.657
12,4,13,Perez,4,9.7,0.400,0,1:22.518
13,4,14,Hulkenberg,4,10.2,0.500,0,1:22.389
14,4,15,Kovalainen,4,11.7,1.400,0,1:23.000
15,4,16,Senna,4,12.4,0.700,0,1:24.219
16,4,17,Ricciardo,4,12.8,0.400,0,1:23.397
17,4,18,Vergne,4,12.8,0.000,0,1:23.697
18,4,19,Maldonado,4,13.5,0.600,0,1:23.799
19,4,20,Petrov,4,14.4,0.900,0,1:23.659
20,4,21,de la Rosa,4,14.9,0.400,0,1:24.405
21,4,22,Glock,4,15.8,0.800,0,1:24.377
22,4,23,Pic,4,16.4,0.600,0,1:24.335
23,4,24,Karthikeyan,4,17.0,0.600,0,1:24.598
0,5,1,Vettel,4, , ,0,1:20.567
1,5,2,Hamilton,4,1.4,1.400,0,1:20.580
2,5,3,Alonso,4,2.4,1.000,0,1:20.849
3,5,4,Webber,4,3.2,0.800,0,1:20.819
4,5,5,Massa,4,5.4,1.200,0,1:19.773
5,5,6,Di Resta,5,8.7,3.300,0,1:21.217
6,5,7,Rosberg,5,7.5,0.100,0,1:22.235
7,5,8,Grosjean,5,7.9,0.400,0,1:21.502
8,5,9,Schumacher,5,8.5,0.600,0,1:21.773
9,5,10,Button,5,9.6,1.000,0,1:21.505
10,5,11,Raikkonen,5,10.0,0.300,0,1:21.704
11,5,12,Kobayashi,5,10.2,0.200,0,1:21.546
12,5,13,Perez,5,11.4,1.100,0,1:22.206
13,5,14,Hulkenberg,5,11.8,0.400,0,1:22.103
14,5,15,Kovalainen,5,12.9,1.100,0,1:21.800
15,5,16,Senna,5,13.6,0.600,0,1:21.720
16,5,17,Ricciardo,5,14.2,0.600,0,1:21.946
17,5,18,Vergne,5,15.1,0.800,0,1:22.787
18,5,19,Maldonado,5,15.4,0.300,0,1:22.495
19,5,20,Petrov,5,16.2,0.700,0,1:22.293
20,5,21,de la Rosa,5,17.5,1.300,0,1:23.117
21,5,22,Glock,5,18.5,1.000,0,1:23.328
22,5,23,Pic,5,19.3,0.700,0,1:23.480
23,5,24,Karthikeyan,5,20.1,0.700,0,1:23.625
0,6,1,Vettel,6, , ,0,1:19.764
1,6,2,Hamilton,6,1.8,1.800,0,1:19.683
2,6,3,Alonso,6,3.1,1.300,0,1:20.217
3,6,4,Webber,6,4.9,1.700,0,1:20.508
4,6,5,Massa,6,5.6,0.700,0,1:20.000
5,6,6,Di Resta,6,9.8,4.100,0,1:20.814
6,6,7,Rosberg,6,10.5,0.600,0,1:20.800
7,6,8,Grosjean,6,11.0,0.500,0,1:20.809
8,6,9,Schumacher,6,11.8,0.700,0,1:21.284
9,6,10,Button,6,12.5,0.700,0,1:21.211
10,6,11,Raikkonen,6,12.8,0.300,0,1:21.122
11,6,12,Kobayashi,6,13.1,0.200,0,1:21.190
12,6,13,Perez,6,12.8,1.000,0,1:21.169
13,6,14,Hulkenberg,6,13.3,0.500,0,1:21.284
14,6,15,Kovalainen,6,15.0,1.600,0,1:21.771
15,6,16,Senna,6,15.5,0.500,0,1:21.702
16,6,17,Ricciardo,6,15.9,0.300,0,1:21.450
17,6,18,Vergne,6,16.6,0.700,0,1:21.325
18,6,19,Maldonado,6,17.2,0.500,0,1:21.523
19,6,20,Petrov,6,18.2,1.000,0,1:21.797
20,6,21,de la Rosa,6,20.7,2.400,0,1:22.965
21,6,22,Glock,6,21.5,0.800,0,1:22.705
22,6,23,Pic,6,22.4,0.900,0,1:22.865
23,6,24,Karthikeyan,6,23.2,0.700,0,1:22.814
0,7,1,Vettel,7, , ,0,1:19.898
1,7,2,Hamilton,7,1.8,1.800,0,1:19.897
2,7,3,Alonso,7,3.4,1.500,0,1:20.173
3,7,4,Webber,7,5.5,2.100,0,1:20.569
4,7,5,Di Resta,7,10.8,5.200,0,1:20.903
5,7,6,Rosberg,7,11.8,1.000,0,1:21.246
6,7,7,Grosjean,7,12.3,0.400,0,1:21.229
7,7,8,Schumacher,7,13.0,0.700,0,1:21.179
8,7,9,Massa,7,5.6,0.700,0,1:20.000
9,7,10,Button,7,12.5,0.700,0,1:21.211
10,7,11,Raikkonen,7,12.8,0.300,0,1:21.122
11,7,12,Kobayashi,7,13.1,0.200,0,1:21.190
12,7,13,Perez,7,13.9,0.800,0,1:20.927
13,7,14,Hulkenberg,7,14.6,0.600,0,1:21.013
14,7,15,Kovalainen,7,16.8,2.200,0,1:21.628
15,7,16,Vergne,7,18.8,1.900,0,1:21.903
16,7,17,Ricciardo,7,19.1,0.200,0,1:22.903
17,7,18,Maldonado,7,19.4,0.300,0,1:21.932
18,7,19,Senna,7,19.7,0.300,0,1:23.908
19,7,20,Petrov,7,20.2,0.500,0,1:21.734
20,7,21,de la Rosa,7,23.5,3.300,0,1:22.607
21,7,22,Glock,7,24.6,1.000,0,1:22.855
22,7,23,Pic,7,25.6,0.900,0,1:22.886
23,7,24,Karthikeyan,7,26.6,1.000,0,1:23.261
0,8,1,Vettel,7, , ,0,1:19.898
1,8,2,Hamilton,7,1.8,1.800,0,1:19.897
2,8,3,Alonso,7,3.4,1.500,0,1:20.173
3,8,4,Webber,7,5.5,2.100,0,1:20.569
4,8,5,Di Resta,7,10.8,5.200,0,1:20.903
5,8,6,Rosberg,7,11.8,1.000,0,1:21.246
6,8,7,Grosjean,7,12.3,0.400,0,1:21.229
7,8,8,Schumacher,7,13.0,0.700,0,1:21.179
8,8,9,Massa,7,5.6,0.700,0,1:20.000
9,8,10,Button,7,12.5,0.700,0,1:21.211
10,8,11,Raikkonen,7,12.8,0.300,0,1:21.122
11,8,12,Kobayashi,7,13.1,0.200,0,1:21.190
12,8,13,Perez,7,13.9,0.800,0,1:20.927
13,8,14,Hulkenberg,7,14.6,0.600,0,1:21.013
14,8,15,Kovalainen,7,16.8,2.200,0,1:21.628
15,8,16,Vergne,7,18.8,1.900,0,1:21.903
16,8,17,Ricciardo,7,19.1,0.200,0,1:22.903
17,8,18,Maldonado,7,19.4,0.300,0,1:21.932
