,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Alonso,4, , ,0,1:40.256
1,3,2,Webber,4,0.8,0.800,0,1:40.451
2,3,3,Schumacher,4,2.0,1.100,0,1:40.890
3,3,4,Massa,4,3.3,1.300,0,1:41.894
4,3,5,Vettel,4,3.7,0.400,0,1:41.514
5,3,6,Maldonado,4,4.1,0.300,0,1:41.073
6,3,7,Raikkonen,4,4.4,0.300,0,1:40.770
7,3,8,Hamilton,4,5.4,1.000,0,1:40.519
8,3,9,Perez,4,5.9,0.400,0,1:39.781
9,3,10,Senna,4,7.0,1.000,0,1:41.180
10,3,11,Hulkenberg,4,8.6,1.600,0,1:40.997
11,3,12,Kobayashi,4,10.5,1.900,0,1:40.994
12,3,13,Button,4,11.4,0.800,0,1:41.263
13,3,14,Rosberg,4,12.4,0.900,0,1:41.472
14,3,15,Grosjean,OUT,7.4,1.000,0,1:41.319
15,3,16,Grosjean,OUT,7.4,1.000,1,
16,3,17,Ricciardo,4,12.3,0.400,0,1:44.070
17,3,18,Glock,4,13.3,1.000,0,1:44.309
18,3,19,Kovalainen,4,14.0,0.600,0,1:43.766
19,3,20,de la Rosa,4,15.0,1.000,0,1:45.375
20,3,21,Karthikeyan,4,16.7,1.700,0,1:46.807
21,3,22,Pic,4,17.3,0.500,0,1:46.537
22,3,23,Di Resta,PIT,91.4,74.100,2,
23,3,24,Petrov,×,3L, ,0,
0,4,1,Alonso,5, , ,0,1:39.941
1,4,2,Webber,5,0.8,0.800,0,1:39.913
2,4,3,Schumacher,5,2.5,1.700,0,1:40.492
3,4,4,Massa,5,3.1,0.500,0,1:39.749
4,4,5,Vettel,5,3.7,0.600,0,1:39.955
5,4,6,Raikkonen,5,5.1,1.300,0,1:40.630
6,4,7,Maldonado,5,5.7,0.600,0,1:41.582
7,4,8,Hamilton,5,6.2,0.500,0,1:40.770
8,4,9,Perez,5,6.6,0.400,0,1:40.689
9,4,10,Senna,5,7.7,1.000,0,1:40.717
10,4,11,Hulkenberg,5,9.6,1.800,0,1:40.909
11,4,12,Kobayashi,5,10.9,1.300,0,1:40.335
12,4,13,Button,5,11.4,0.800,0,1:41.263
13,4,14,Rosberg,5,12.4,0.900,0,1:41.472
14,4,15,Vergne,5,12.8,0.400,0,1:41.319
15,4,16,Ricciardo,5,13.5,0.600,0,1:41.482
16,4,17,Kovalainen,5,15.7,2.200,0,1:41.959
17,4,18,Glock,5,17.3,1.500,0,1:44.223
18,4,19,de la Rosa,5,18.6,1.300,0,1:43.893
19,4,20,Karthikeyan,5,20.6,2.000,0,1:44.152
20,4,21,Pic,5,21.4,0.700,0,1:44.352
21,4,22,Grosjean,5,32.3,10.900,1,2:05.197
22,4,23,Di Resta,PIT,1L,1L,2,
23,4,24,Petrov,×,4L, ,0,
0,5,1,Alonso,5, , ,0,1:39.941
1,5,2,Webber,5,0.8,0.800,0,1:39.913
2,5,3,Schumacher,5,2.5,1.700,0,1:40.492
3,5,4,Massa,5,3.1,0.500,0,1:39.749
4,5,5,Vettel,5,3.7,0.600,0,1:39.955
5,5,6,Raikkonen,5,5.1,1.300,0,1:40.630
6,5,7,Maldonado,5,5.7,0.600,0,1:41.582
7,5,8,Hamilton,5,6.2,0.500,0,1:40.770
8,5,9,Perez,5,6.6,0.400,0,1:40.689
9,5,10,Senna,5,7.7,1.000,0,1:40.717
10,5,11,Hulkenberg,5,9.6,1.800,0,1:40.909
11,5,12,Kobayashi,5,10.9,1.300,0,1:40.335
12,5,13,Button,5,11.4,0.800,0,1:41.263
13,5,14,Rosberg,5,12.4,0.900,0,1:41.472
14,5,15,Vergne,5,12.8,0.400,0,1:41.319
15,5,16,Ricciardo,5,13.5,0.600,0,1:41.482
16,5,17,Kovalainen,5,15.7,2.200,0,1:41.959
17,5,18,Glock,5,17.3,1.500,0,1:44.223
18,5,19,de la Rosa,5,18.6,1.300,0,1:43.893
19,5,20,Karthikeyan,5,20.6,2.000,0,1:44.152
20,5,21,Pic,5,21.4,0.700,0,1:44.352
21,5,22,Grosjean,5,32.3,10.900,1,2:05.197
22,5,23,Di Resta,PIT,1L,1L,2,
23,5,24,Petrov,×,4L, ,0,
0,6,1,Alonso,7, , ,0,1:39.255
1,6,2,Webber,7,1.8,1.800,0,1:39.706
2,6,3,Schumacher,7,4.2,2.400,0,1:40.467
3,6,4,Massa,7,4.6,0.300,0,1:40.287
4,6,5,Vettel,7,5.3,0.600,0,1:40.009
5,6,6,Raikkonen,7,6.0,0.700,0,1:39.656
6,6,7,Maldonado,7,7.1,1.100,0,1:39.816
7,6,8,Hamilton,7,8.1,0.900,0,1:40.082
8,6,9,Perez,7,8.6,0.500,0,1:40.133
9,6,10,Senna,7,10.2,1.500,0,1:40.290
10,6,11,Hulkenberg,7,12.1,1.900,0,1:40.492
11,6,12,Kobayashi,7,13.0,0.800,0,1:40.253
12,6,13,Button,7,13.8,1.800,0,1:40.958
13,6,14,Rosberg,7,14.9,1.000,0,1:41.079
14,6,15,Vergne,7,15.7,0.800,0,1:41.202
15,6,16,Ricciardo,7,16.2,0.500,0,1:40.975
16,6,17,Kovalainen,7,20.4,4.200,0,1:41.843
