,snap_num,pos,nick,lap,gap,int,pits,t
15,7,16,Kovalainen,7,25.8,1.500,0,1:58.898
16,7,17,Senna,7,27.0,1.200,0,1:59.190
17,7,18,Glock,7,28.1,1.000,0,1:59.166
18,7,19,Kobayashi,7,28.9,0.800,0,1:58.871
19,7,20,Pic,7,34.1,5.100,0,2:00.241
20,7,21,de la Rosa,7,38.0,3.800,0,2:01.429
21,7,22,Karthikeyan,7,44.4,6.400,0,2:03.711
22,7,23,Petrov,7,65.2,20.800,1,1:58.464
23,7,24,Massa,7,78.8,13.600,1,1:55.782
0,8,1,Hamilton,8, , ,0,1:56.574
1,8,2,Vettel,8,1.7,1.700,0,1:56.767
2,8,3,Button,8,6.5,5.000,0,1:56.279
3,8,4,Maldonado,8,9.2,2.600,0,1:57.001
4,8,5,Alonso,8,12.0,2.800,0,1:57.014
5,8,6,Di Resta,8,14.2,2.100,0,1:57.143
6,8,7,Webber,8,15.3,1.100,0,1:57.317
7,8,8,Grosjean,8,18.1,2.700,0,1:58.758
8,8,9,Rosberg,8,19.2,1.100,0,1:57.898
9,8,10,Schumacher,8,20.8,1.600,0,1:58.279
10,8,11,Raikkonen,8,21.3,0.500,0,1:58.296
11,8,12,Hulkenberg,8,22.1,0.700,0,1:58.261
12,8,13,Perez,8,22.8,0.700,0,1:58.263
13,8,14,Vergne,8,26.3,3.500,0,1:58.884
14,8,15,Ricciardo,8,27.3,1.000,0,2:00.612
15,8,16,Kovalainen,8,28.2,0.800,0,1:59.174
16,8,17,Senna,8,28.9,0.700,0,1:58.651
17,8,18,Glock,8,30.6,1.700,0,1:59.324
18,8,19,Kobayashi,8,31.4,0.700,0,1:59.308
19,8,20,Pic,8,36.6,5.100,0,1:59.281
20,8,21,de la Rosa,8,42.0,5.400,0,2:00.875
21,8,22,Karthikeyan,8,49.3,7.200,0,2:01.718
22,8,23,Petrov,8,66.8,17.400,1,1:58.356
23,8,24,Massa,8,77.8,11.000,1,1:55.767
0,9,1,Hamilton,9, , ,0,1:56.876
1,9,2,Vettel,9,1.7,1.700,0,1:56.886
2,9,3,Button,9,6.5,4.700,0,1:56.480
3,9,4,Maldonado,9,9.4,2.900,0,1:56.725
4,9,5,Alonso,9,12.7,3.300,0,1:57.264
5,9,6,Di Resta,9,14.9,2.100,0,1:57.242
6,9,7,Webber,9,16.0,1.100,0,1:57.289
7,9,8,Grosjean,9,18.9,2.800,0,1:57.407
8,9,9,Rosberg,9,20.4,1.400,0,1:57.795
9,9,10,Schumacher,9,22.4,2.000,0,1:58.223
10,9,11,Raikkonen,9,23.0,0.500,0,1:58.252
11,9,12,Hulkenberg,9,23.9,0.800,0,1:58.396
12,9,13,Perez,9,24.6,0.600,0,1:58.347
13,9,14,Vergne,9,27.6,3.000,0,1:57.847
14,9,15,Ricciardo,9,29.5,1.800,0,1:58.715
15,9,16,Kovalainen,9,30.7,1.200,0,1:59.077
16,9,17,Senna,9,31.2,0.500,0,1:58.910
17,9,18,Glock,9,33.3,2.000,0,1:59.228
18,9,19,Kobayashi,9,34.2,0.900,0,1:59.362
19,9,20,Pic,9,39.4,5.100,0,1:59.358
20,9,21,de la Rosa,9,46.5,7.100,0,2:01.007
21,9,22,Karthikeyan,9,53.0,6.400,0,2:00.209
22,9,23,Petrov,9,68.6,15.600,1,1:58.357
23,9,24,Massa,9,77.1,8.400,1,1:55.825
0,10,1,Hamilton,10, , ,0,1:57.220
1,10,2,Vettel,10,1.7,1.700,0,1:58.218
2,10,3,Button,10,6.1,4.400,0,1:56.557
3,10,4,Maldonado,10,8.9,2.700,0,1:56.445
4,10,5,Alonso,10,12.6,3.600,0,1:56.787
5,10,6,Di Resta,10,15.2,2.500,0,1:57.214
6,10,7,Grosjean,10,19.4,4.200,0,1:57.406
7,10,8,Rosberg,10,21.5,2.000,0,1:57.963
8,10,9,Webber,OUT,23.4,1.900,1,
9,10,10,Schumacher,10,24.1,0.600,0,1:58.512
10,10,11,Raikkonen,10,24.8,0.600,0,1:58.637
