,snap_num,pos,nick,lap,gap,int,pits,t
18,7,19,Karthikeyan,7,16.0,2.600,0,1:22.962
19,7,20,Kobayashi,7,25.0,8.900,1,1:26.884
20,7,21,Petrov,7,48.1,23.100,1,1:21.603
21,7,22,de la Rosa,×,6L, ,1,
22,7,23,Maldonado,×,6L, ,0,
23,7,24,Grosjean,×,6L, ,0,
0,8,1,Webber,8, , ,0,1:21.146
1,8,2,Rosberg,8,1.0,1.000,0,1:21.151
2,8,3,Hamilton,8,2.3,1.300,0,1:21.309
3,8,4,Alonso,8,3.4,1.100,0,1:21.270
4,8,5,Massa,8,4.0,0.500,0,1:21.458
5,8,6,Vettel,8,4.8,1.000,0,1:21.900
6,8,7,Raikkonen,8,5.4,0.600,0,1:21.890
7,8,8,Schumacher,8,5.9,0.400,0,1:21.838
8,8,9,Hulkenberg,8,6.6,0.600,0,1:21.830
9,8,10,Senna,8,8.0,1.400,0,1:22.057
10,8,11,Di Resta,8,9.3,1.300,0,1:22.387
11,8,12,Ricciardo,8,9.9,0.500,0,1:22.504
12,8,13,Kovalainen,8,10.8,0.800,0,1:22.498
13,8,14,Button,8,12.2,1.400,0,1:22.681
14,8,15,Glock,8,12.9,0.700,0,1:22.619
15,8,16,Pic,8,14.0,1.000,0,1:22.785
16,8,17,Vergne,8,15.0,0.900,0,1:23.376
17,8,18,Perez,8,15.4,0.400,0,1:23.354
18,8,19,Karthikeyan,8,17.3,1.900,0,1:22.617
19,8,20,Petrov,8,48.4,31.100,1,1:21.663
20,8,21,Kobayashi,PIT,25.0,8.900,2,
21,8,22,de la Rosa,×,7L, ,1,
22,8,23,Maldonado,×,7L, ,0,
23,8,24,Grosjean,×,7L, ,0,
0,9,1,Webber,8, , ,0,1:21.146
1,9,2,Rosberg,8,1.0,1.000,0,1:21.151
2,9,3,Hamilton,8,2.3,1.300,0,1:21.309
3,9,4,Alonso,8,3.4,1.100,0,1:21.270
4,9,5,Massa,8,4.0,0.500,0,1:21.458
5,9,6,Vettel,8,4.8,1.000,0,1:21.900
6,9,7,Raikkonen,8,5.4,0.600,0,1:21.890
7,9,8,Schumacher,8,5.9,0.400,0,1:21.838
8,9,9,Hulkenberg,8,6.6,0.600,0,1:21.830
9,9,10,Senna,8,8.0,1.400,0,1:22.057
10,9,11,Di Resta,8,9.3,1.300,0,1:22.387
11,9,12,Ricciardo,8,9.9,0.500,0,1:22.504
12,9,13,Kovalainen,8,10.8,0.800,0,1:22.498
13,9,14,Button,8,12.2,1.400,0,1:22.681
14,9,15,Glock,8,12.9,0.700,0,1:22.619
15,9,16,Pic,8,14.0,1.000,0,1:22.785
16,9,17,Vergne,8,15.0,0.900,0,1:23.376
17,9,18,Perez,8,15.4,0.400,0,1:23.354
18,9,19,Karthikeyan,8,17.3,1.900,0,1:22.617
19,9,20,Petrov,8,48.4,31.100,1,1:21.663
20,9,21,Kobayashi,PIT,25.0,8.900,2,
21,9,22,de la Rosa,×,7L, ,1,
22,9,23,Maldonado,×,7L, ,0,
23,9,24,Grosjean,×,8L, ,0,
0,10,1,Webber,9, , ,0,1:20.969
1,10,2,Rosberg,9,1.3,1.300,0,1:21.291
2,10,3,Hamilton,9,2.4,1.000,0,1:21.060
3,10,4,Alonso,9,3.9,1.400,0,1:21.425
4,10,5,Massa,9,4.3,0.400,0,1:21.287
5,10,6,Vettel,9,5.1,0.800,0,1:21.184
6,10,7,Raikkonen,9,5.8,0.600,0,1:21.015
7,10,8,Schumacher,9,6.3,0.500,0,1:21.559
8,10,9,Hulkenberg,9,7.0,0.600,0,1:21.577
9,10,10,Senna,9,8.5,1.500,0,1:21.684
10,10,11,Di Resta,9,10.1,1.500,0,1:21.866
11,10,12,Ricciardo,9,10.6,0.500,0,1:21.800
12,10,13,Kovalainen,9,11.5,0.900,0,1:21.839
13,10,14,Button,9,13.0,1.500,0,1:21.950
14,10,15,Glock,9,13.9,0.900,0,1:22.152
15,10,16,Pic,9,15.1,1.100,0,1:22.212
16,10,17,Vergne,9,15.4,0.300,0,1:21.562
17,10,18,Perez,9,16.0,0.500,0,1:21.673
18,10,19,Karthikeyan,9,18.9,2.900,0,1:22.745
19,10,20,Petrov,9,48.8,29.800,1,1:21.494
20,10,21,Kobayashi,×,3L, ,2,
21,10,22,de la Rosa,×,8L, ,1,
22,10,23,Maldonado,×,8L, ,0,
23,10,24,Grosjean,×,8L, ,0,
0,11,1,Webber,11, , ,0,1:20.760
1,11,2,Rosberg,11,1.4,1.400,0,1:20.765
2,11,3,Hamilton,11,2.7,1.300,0,1:21.050
3,11,4,Alonso,11,4.2,1.700,0,1:21.368
4,11,5,Massa,11,4.7,0.500,0,1:21.489
5,11,6,Vettel,11,5.5,0.700,0,1:21.455
6,11,7,Raikkonen,11,6.2,0.600,0,1:21.459
7,11,8,Schumacher,11,6.8,0.600,0,1:21.261
8,11,9,Hulkenberg,11,7.5,0.600,0,1:21.059
9,11,10,Senna,11,9.9,2.400,0,1:21.759
10,11,11,Di Resta,11,11.2,1.200,0,1:21.516
11,11,12,Ricciardo,11,11.6,0.400,0,1:21.496
12,11,13,Kovalainen,11,12.5,0.800,0,1:21.308
13,11,14,Button,11,14.3,1.800,0,1:21.546
14,11,15,Glock,11,15.2,0.800,0,1:21.623
15,11,16,Pic,11,17.0,1.700,0,1:21.719
16,11,17,Vergne,11,17.5,0.500,0,1:21.584
17,11,18,Perez,11,17.9,0.300,0,1:21.567
18,11,19,Karthikeyan,11,21.8,3.900,0,1:22.504
19,11,20,Petrov,11,49.8,28.000,1,1:21.443
20,11,21,Kobayashi,×,5L, ,2,
21,11,22,de la Rosa,×,10L, ,1,
