,snap_num,pos,nick,lap,gap,int,pits,t
15,7,16,Pic,8,17.7,0.600,0,1:27.638
16,7,17,Karthikeyan,8,19.0,1.200,0,1:27.683
17,7,18,Webber,8,20.0,1.000,0,1:37.360
18,7,19,Raikkonen,8,29.6,9.500,1,1:27.374
19,7,20,Schumacher,8,60.3,30.700,1,1:32.729
20,7,21,Grosjean,×,2L, ,0,
21,7,22,Maldonado,×,6L, ,0,
22,7,23,Senna,×,7L, ,0,
23,7,24,Perez,×,7L, ,0,
0,8,1,Button,10, , ,0,1:27.795
1,8,2,Hamilton,10,1.6,1.600,0,1:28.641
2,8,3,Hulkenberg,10,3.0,2.200,0,1:27.080
3,8,4,Alonso,10,8.6,5.500,0,1:27.326
4,8,5,Massa,10,12.0,3.400,0,1:29.325
5,8,6,Vettel,10,15.3,3.200,0,1:29.701
6,8,7,Di Resta,10,15.7,0.400,0,1:31.007
7,8,8,Rosberg,10,16.2,0.400,0,1:30.616
8,8,9,Ricciardo,10,16.4,0.100,0,1:29.800
9,8,10,Vergne,10,16.9,0.400,0,1:27.910
10,8,11,Kovalainen,10,17.3,0.400,0,1:28.647
11,8,12,Glock,10,18.1,0.700,0,1:28.341
12,8,13,Kobayashi,OUT,19.3,1.200,1,
13,8,14,Petrov,10,19.4,0.000,0,1:30.764
14,8,15,de la Rosa,10,20.2,0.800,0,1:29.969
15,8,16,Pic,10,20.4,0.200,0,1:29.570
16,8,17,Webber,10,21.1,0.600,0,1:27.954
17,8,18,Karthikeyan,10,21.8,0.600,0,1:29.689
18,8,19,Raikkonen,10,31.5,9.600,1,1:28.762
19,8,20,Schumacher,PIT,76.2,44.700,2,
20,8,21,Grosjean,×,4L, ,0,
21,8,22,Maldonado,×,8L, ,0,
22,8,23,Senna,×,9L, ,0,
23,8,24,Perez,×,9L, ,0,
0,9,1,Button,10, , ,0,1:27.795
1,9,2,Hamilton,10,1.6,1.600,0,1:28.641
2,9,3,Hulkenberg,10,3.7,2.100,0,1:28.483
3,9,4,Alonso,10,8.6,5.500,0,1:27.326
4,9,5,Massa,10,12.0,3.400,0,1:29.325
5,9,6,Vettel,10,15.3,3.200,0,1:29.701
6,9,7,Di Resta,10,15.7,0.400,0,1:31.007
7,9,8,Rosberg,10,16.2,0.400,0,1:30.616
8,9,9,Ricciardo,10,16.4,0.100,0,1:29.800
9,9,10,Vergne,10,16.9,0.400,0,1:27.910
10,9,11,Kovalainen,10,17.3,0.400,0,1:28.647
11,9,12,Glock,10,18.1,0.700,0,1:28.341
12,9,13,Kobayashi,OUT,19.3,1.200,1,
13,9,14,Petrov,10,19.4,0.000,0,1:30.764
14,9,15,de la Rosa,10,20.2,0.800,0,1:29.969
15,9,16,Pic,10,20.4,0.200,0,1:29.570
16,9,17,Webber,10,21.1,0.600,0,1:27.954
17,9,18,Karthikeyan,10,21.8,0.600,0,1:29.689
18,9,19,Raikkonen,10,31.5,9.600,1,1:28.762
19,9,20,Schumacher,PIT,76.2,44.700,2,
20,9,21,Grosjean,×,4L, ,0,
21,9,22,Maldonado,×,8L, ,0,
22,9,23,Senna,×,9L, ,0,
23,9,24,Perez,×,9L, ,0,
0,10,1,Button,11, , ,0,1:29.842
1,10,2,Hulkenberg,11,3.6,3.600,0,1:29.673
2,10,3,Hamilton,OUT,7.0,3.400,1,
3,10,4,Massa,11,17.7,10.700,0,1:32.362
4,10,5,Alonso,OUT,19.1,1.300,1,
5,10,6,Vergne,11,23.0,3.800,0,1:32.330
6,10,7,Kovalainen,11,24.6,1.500,0,1:33.530
7,10,8,Glock,11,25.8,1.200,0,1:33.660
8,10,9,Petrov,11,26.0,0.100,0,1:33.276
9,10,10,Vettel,OUT,26.3,0.300,1,
10,10,11,Di Resta,OUT,27.3,0.900,1,
11,10,12,de la Rosa,11,27.4,0.100,0,1:33.501
12,10,13,Pic,11,27.7,0.200,0,1:33.234
13,10,14,Karthikeyan,11,28.0,0.300,0,1:33.162
14,10,15,Raikkonen,11,33.6,5.500,1,1:30.017
15,10,16,Kobayashi,11,35.2,1.500,1,1:26.566
16,10,17,Rosberg,11,38.3,3.000,1,1:42.821
17,10,18,Ricciardo,11,39.9,1.600,1,1:43.033
18,10,19,Webber,11,40.7,0.700,1,1:41.775
19,10,20,Schumacher,10,1L,54.200,2,1:44.284
20,10,21,Grosjean,×,5L, ,0,
21,10,22,Maldonado,×,9L, ,0,
22,10,23,Senna,×,10L, ,0,
23,10,24,Perez,×,10L, ,0,
0,11,1,Button,12, , ,0,1:29.246
1,11,2,Hulkenberg,12,2.7,2.700,0,1:28.349
2,11,3,Massa,12,20.4,17.700,0,1:31.949
3,11,4,Hamilton,12,20.8,0.300,1,1:43.045
4,11,5,Vergne,12,25.3,4.400,0,1:31.550
5,11,6,Kovalainen,12,26.5,1.200,0,1:31.212
6,11,7,Petrov,12,28.1,1.500,0,1:31.372
7,11,8,Glock,12,28.5,0.400,0,1:31.985
8,11,9,de la Rosa,12,31.2,2.600,0,1:33.022
9,11,10,Pic,12,31.3,0.000,0,1:32.844
10,11,11,Karthikeyan,12,31.6,0.300,0,1:32.768
11,11,12,Alonso,12,32.5,0.800,1,1:42.623
12,11,13,Kobayashi,12,33.8,1.300,1,1:27.836
13,11,14,Rosberg,12,36.0,2.200,1,1:26.970
14,11,15,Raikkonen,12,37.1,1.100,1,1:32.714
15,11,16,Webber,12,37.6,0.500,1,1:26.202
16,11,17,Vettel,12,38.0,0.400,1,1:41.012
17,11,18,Ricciardo,12,39.3,1.200,1,1:28.631
18,11,19,Di Resta,12,44.9,5.500,1,1:46.867
19,11,20,Schumacher,11,1L,49.300,2,1:27.130
20,11,21,Grosjean,×,6L, ,0,
21,11,22,Maldonado,×,10L, ,0,
22,11,23,Senna,×,11L, ,0,
23,11,24,Perez,×,11L, ,0,
0,12,1,Button,12, , ,0,1:29.246
1,12,2,Hulkenberg,12,2.7,2.700,0,1:28.349
2,12,3,Massa,12,20.4,17.700,0,1:31.949
3,12,4,Massa,13,23.1,3.300,0,1:29.931
4,12,5,Vergne,13,27.5,4.400,0,1:29.485
5,12,6,Kovalainen,13,28.7,1.100,0,1:29.414
6,12,7,Glock,13,30.3,1.600,0,1:29.051
7,12,8,Petrov,13,32.1,1.700,0,1:31.267
8,12,9,Alonso,13,33.4,1.300,1,1:28.201
9,12,10,Kobayashi,13,35.4,1.900,1,1:28.838
10,12,11,Pic,13,36.6,1.200,0,1:32.614
11,12,12,de la Rosa,13,38.2,1.500,0,1:34.246
12,12,13,Rosberg,13,38.4,0.100,1,1:29.607
13,12,14,Vettel,13,39.0,0.600,1,1:28.178
14,12,15,Webber,13,40.0,1.000,1,1:29.626
15,12,16,Karthikeyan,13,41.6,1.500,0,1:37.274
16,12,17,Ricciardo,13,42.5,0.800,1,1:30.415
17,12,18,Raikkonen,13,43.3,0.700,1,1:33.403
18,12,19,Di Resta,13,44.5,1.200,1,1:26.858
19,12,20,Schumacher,12,1L,44.300,2,1:28.428
20,12,21,Grosjean,×,7L, ,0,
21,12,22,Maldonado,×,11L, ,0,
22,12,23,Senna,×,12L, ,0,
23,12,24,Perez,×,12L, ,0,
0,13,1,Button,14, , ,0,1:27.883
1,13,2,Hulkenberg,14,2.6,2.600,0,1:28.704
