,snap_num,pos,nick,lap,gap,int,pits,t
0,3,1,Vettel,4, , ,0,1:46.716
1,3,2,Webber,4,1.8,1.800,0,1:47.139
2,3,3,Hamilton,4,2.7,0.800,0,1:46.640
3,3,4,Alonso,4,5.5,2.800,0,1:46.931
4,3,5,Hulkenberg,4,8.9,3.300,0,1:47.264
5,3,6,Grosjean,4,10.4,1.500,0,1:46.502
6,3,7,Raikkonen,4,12.5,2.000,0,1:47.073
7,3,8,Schumacher,4,13.9,1.300,0,1:48.802
8,3,9,Di Resta,4,14.5,0.600,0,1:48.750
9,3,10,Massa,4,15.0,0.400,0,1:48.659
10,3,11,Perez,4,15.5,0.500,0,1:48.852
11,3,12,Senna,4,16.0,0.400,0,1:48.477
12,3,13,Button,4,16.5,0.500,0,1:47.713
13,3,14,Maldonado,4,17.5,0.900,0,1:49.542
14,3,15,Vergne,4,19.1,1.600,0,1:48.251
15,3,16,Rosberg,4,20.0,0.800,0,1:49.806
16,3,17,Kobayashi,4,20.5,0.500,0,1:47.888
17,3,18,Ricciardo,4,21.0,0.400,0,1:47.820
18,3,19,Petrov,4,23.9,2.800,0,1:48.906
19,3,20,Glock,4,24.6,0.600,0,1:48.757
20,3,21,Kovalainen,4,27.3,2.700,0,1:49.556
21,3,22,Pic,4,27.6,0.200,0,1:50.798
22,3,23,de la Rosa,4,30.4,2.800,0,1:51.415
23,3,24,Karthikeyan,4,31.0,0.500,0,1:51.256
0,4,1,Vettel,4, , ,0,1:46.716
1,4,2,Webber,4,1.8,1.800,0,1:47.139
2,4,3,Hamilton,4,2.7,0.800,0,1:47.084
3,4,4,Alonso,5,6.4,3.000,0,1:46.448
4,4,5,Hulkenberg,5,10.2,3.700,0,1:46.888
5,4,6,Grosjean,5,10.7,0.400,0,1:45.810
6,4,7,Raikkonen,5,12.8,2.100,0,1:45.923
7,4,8,Di Resta,5,15.9,3.000,0,1:46.998
8,4,9,Schumacher,5,16.8,0.800,0,1:48.553
9,4,10,Massa,5,17.2,0.400,0,1:47.877
10,4,11,Perez,5,17.8,0.500,0,1:47.836
11,4,12,Senna,5,18.4,0.600,0,1:48.006
12,4,13,Maldonado,5,19.0,0.600,0,1:47.104
13,4,14,Button,5,19.4,0.400,0,1:48.496
14,4,15,Vergne,5,20.2,0.700,0,1:46.663
15,4,16,Rosberg,5,21.3,1.000,0,1:46.900
16,4,17,Ricciardo,5,21.7,0.400,0,1:46.313
17,4,18,Kobayashi,5,23.2,1.400,0,1:48.276
18,4,19,Petrov,5,26.1,2.800,0,1:47.766
19,4,20,Glock,5,27.0,0.900,0,1:48.024
20,4,21,Kovalainen,5,29.7,2.700,0,1:47.960
21,4,22,Pic,5,31.6,1.900,0,1:49.661
22,4,23,de la Rosa,5,34.8,3.100,0,1:49.968
23,4,24,Karthikeyan,5,35.7,0.800,0,1:50.334
0,5,1,Vettel,6, , ,0,1:44.598
1,5,2,Hamilton,6,2.7,2.700,0,1:44.783
2,5,3,Webber,6,4.2,1.400,0,1:45.444
3,5,4,Alonso,6,7.1,2.900,0,1:45.329
4,5,5,Hulkenberg,6,11.7,4.500,0,1:46.111
5,5,6,Grosjean,6,12.1,0.400,0,1:46.034
6,5,7,Raikkonen,6,13.5,1.300,0,1:45.247
7,5,8,Di Resta,6,18.2,4.700,0,1:46.864
8,5,9,Schumacher,6,19.5,1.300,0,1:47.301
9,5,10,Massa,6,19.9,0.400,0,1:47.293
10,5,11,Perez,6,20.5,0.500,0,1:47.336
11,5,12,Senna,6,21.0,0.500,0,1:47.235
12,5,13,Maldonado,6,21.8,0.700,0,1:47.397
13,5,14,Button,6,22.1,0.200,0,1:47.292
14,5,15,Vergne,6,22.7,0.600,0,1:47.120
15,5,16,Ricciardo,6,23.1,0.400,0,1:45.996
16,5,17,Rosberg,6,23.9,0.700,0,1:47.217
17,5,18,Kobayashi,6,25.6,1.700,0,1:47.020
18,5,19,Petrov,6,28.8,3.200,0,1:47.378
19,5,20,Glock,6,30.3,1.500,0,1:47.955
20,5,21,Kovalainen,6,32.6,2.200,0,1:47.507
21,5,22,Pic,6,35.1,2.500,0,1:48.078
22,5,23,de la Rosa,6,39.4,4.300,0,1:49.203
23,5,24,Karthikeyan,6,40.2,0.800,0,1:49.145
0,6,1,Vettel,7, , ,0,1:44.432
1,6,2,Hamilton,7,2.6,2.600,0,1:44.293
2,6,3,Webber,7,4.5,1.800,0,1:44.719
3,6,4,Alonso,7,7.8,3.300,0,1:45.101
4,6,5,Hulkenberg,7,12.9,5.100,0,1:45.696
5,6,6,Raikkonen,7,14.4,1.400,0,1:45.317
6,6,7,Di Resta,7,19.8,5.400,0,1:46.044
7,6,8,Massa,7,22.3,2.500,0,1:46.837
8,6,9,Schumacher,7,22.5,0.100,0,1:47.435
9,6,10,Grosjean,7,22.9,0.300,0,1:55.202
10,6,11,Perez,7,23.1,0.200,0,1:47.002
11,6,12,Senna,7,23.4,0.300,0,1:46.870
12,6,13,Button,7,24.1,0.600,0,1:46.418
13,6,14,Maldonado,7,24.7,0.600,0,1:47.359
14,6,15,Ricciardo,7,25.6,0.800,0,1:46.879
15,6,16,Vergne,7,26.8,1.100,0,1:48.512
16,6,17,Rosberg,7,27.3,0.500,0,1:47.844
17,6,18,Kobayashi,7,28.4,1.000,0,1:47.149
18,6,19,Petrov,7,31.9,3.500,0,1:47.508
19,6,20,Glock,7,33.2,1.300,0,1:47.314
20,6,21,Kovalainen,7,34.8,1.500,0,1:46.605
21,6,22,Pic,7,38.1,3.300,0,1:47.387
22,6,23,de la Rosa,7,43.3,5.200,0,1:48.313
23,6,24,Karthikeyan,7,44.3,0.900,0,1:48.483
0,7,1,Vettel,8, , ,0,1:43.992
1,7,2,Hamilton,8,2.2,2.200,0,1:43.614
2,7,3,Webber,8,4.6,2.300,0,1:44.100
3,7,4,Alonso,8,8.3,3.700,0,1:44.567
4,7,5,Hulkenberg,8,14.1,5.700,0,1:45.141
5,7,6,Raikkonen,8,15.5,1.400,0,1:45.120
6,7,7,Di Resta,8,21.1,5.500,0,1:45.257
7,7,8,Massa,8,23.6,2.500,0,1:45.272
8,7,9,Perez,8,25.1,1.400,0,1:46.044
9,7,10,Schumacher,8,26.5,1.300,0,1:47.943
10,7,11,Senna,8,26.9,0.400,0,1:47.468
11,7,12,Grosjean,8,27.5,0.500,0,1:48.597
12,7,13,Button,8,27.7,0.200,0,1:47.654
13,7,14,Maldonado,8,28.4,0.600,0,1:47.688
14,7,15,Ricciardo,8,28.7,0.300,0,1:47.136
15,7,16,Vergne,8,29.4,0.700,0,1:46.656
16,7,17,Rosberg,8,30.0,0.500,0,1:46.678
17,7,18,Kobayashi,8,30.8,0.700,0,1:46.422
18,7,19,Petrov,8,34.8,3.900,0,1:46.840
19,7,20,Glock,8,36.3,1.400,0,1:47.015
20,7,21,Pic,8,41.1,4.800,0,1:46.968
21,7,22,de la Rosa,8,47.1,6.000,0,1:47.782
22,7,23,Karthikeyan,8,48.1,1.000,0,1:47.824
