,snap_num,pos,nick,lap,gap,int,pits,t
3,8,4,Webber,8,5.1,0.600,0,1:45.293
4,8,5,Hulkenberg,8,6.6,1.500,0,1:45.678
5,8,6,Perez,8,7.6,0.900,0,1:46.057
6,8,7,Alonso,8,8.4,0.800,0,1:46.379
7,8,8,Bottas,8,9.3,0.800,0,1:46.199
8,8,9,Di Resta,8,10.3,1.000,0,1:46.511
9,8,10,Ricciardo,8,11.1,0.700,0,1:46.583
10,8,11,Rosberg,8,11.8,0.700,0,1:46.514
11,8,12,Kovalainen,8,12.4,0.600,0,1:46.654
12,8,13,Massa,8,13.2,0.700,0,1:46.695
13,8,14,Button,8,13.8,0.600,0,1:46.688
14,8,15,Vergne,8,14.8,0.900,0,1:46.652
15,8,16,Maldonado,8,17.6,2.700,0,1:47.968
16,8,17,Bianchi,8,21.2,3.600,0,1:48.120
17,8,18,Gutierrez,8,21.6,0.400,1,1:47.481
18,8,19,Van Der Garde,8,22.5,0.800,0,1:48.749
19,8,20,Pic,8,23.2,0.600,0,1:47.968
20,8,21,Chilton,8,40.0,16.700,1,2:02.391
21,8,22,Sutil,×,7L, ,0,
0,9,1,Vettel,9, , ,0,1:44.130
1,9,2,Grosjean,9,3.4,3.400,0,1:44.696
2,9,3,Hamilton,9,5.0,2.100,0,1:44.737
3,9,4,Webber,9,5.7,0.700,0,1:44.794
4,9,5,Hulkenberg,9,8.0,2.200,0,1:45.506
5,9,6,Perez,9,8.8,0.800,0,1:45.318
6,9,7,Alonso,9,9.5,0.700,0,1:45.261
7,9,8,Bottas,9,10.7,1.200,0,1:45.641
8,9,9,Di Resta,9,12.0,1.200,0,1:45.848
9,9,10,Ricciardo,9,12.8,0.800,0,1:45.884
10,9,11,Rosberg,9,13.6,0.700,0,1:45.945
11,9,12,Kovalainen,9,14.2,0.500,0,1:45.898
12,9,13,Massa,9,15.0,0.800,0,1:46.031
13,9,14,Button,9,15.8,0.700,0,1:46.147
14,9,15,Vergne,9,17.3,1.400,0,1:46.619
15,9,16,Maldonado,9,21.4,4.100,0,1:48.013
16,9,17,Gutierrez,9,23.6,2.100,1,1:46.100
17,9,18,Bianchi,9,25.2,1.600,0,1:48.163
18,9,19,Van Der Garde,9,26.0,0.800,0,1:47.630
19,9,20,Pic,9,26.8,0.800,0,1:47.753
20,9,21,Chilton,9,43.8,16.900,1,1:47.943
21,9,22,Sutil,×,8L, ,0,
0,10,1,Vettel,10, , ,0,1:44.115
1,10,2,Grosjean,10,3.5,3.500,0,1:44.229
2,10,3,Hamilton,10,5.8,2.300,0,1:44.967
3,10,4,Webber,10,7.2,1.300,0,1:45.565
4,10,5,Hulkenberg,10,9.2,2.000,0,1:45.374
5,10,6,Perez,10,10.0,0.700,0,1:45.365
6,10,7,Alonso,10,10.6,0.500,0,1:45.186
7,10,8,Bottas,10,12.2,1.600,0,1:45.567
8,10,9,Di Resta,10,13.7,1.500,0,1:45.823
9,10,10,Ricciardo,10,14.5,0.700,0,1:45.791
10,10,11,Rosberg,10,15.1,0.600,0,1:45.677
11,10,12,Kovalainen,10,15.7,0.500,0,1:45.678
12,10,13,Massa,10,16.8,1.000,0,1:45.836
13,10,14,Button,10,17.6,0.800,0,1:45.877
14,10,15,Vergne,10,19.1,1.500,0,1:45.997
15,10,16,Maldonado,OUT,24.3,5.100,1,
16,10,17,Gutierrez,10,24.7,0.300,1,1:45.246
17,10,18,Bianchi,10,28.6,3.900,0,1:47.562
18,10,19,Van Der Garde,10,29.3,0.600,0,1:47.422
19,10,20,Pic,10,30.1,0.800,0,1:47.431
20,10,21,Chilton,10,47.1,17.000,1,1:47.518
21,10,22,Sutil,×,9L, ,0,
0,11,1,Vettel,10, , ,0,1:44.115
1,11,2,Grosjean,10,3.5,3.500,0,1:44.229
2,11,3,Hamilton,10,5.8,2.300,0,1:45.316
3,11,4,Webber,11,8.5,1.400,0,1:45.457
4,11,5,Hulkenberg,11,10.7,2.100,0,1:45.578
5,11,6,Perez,11,11.4,0.700,0,1:45.514
6,11,7,Alonso,11,12.0,0.600,0,1:45.554
7,11,8,Bottas,11,13.8,1.700,0,1:45.739
8,11,9,Di Resta,11,15.5,1.600,0,1:45.919
